,IBEX,SPX,IBEX_RV,SPX_RV,IBEX_EGARCH,SPX_EGARCH,vol_ratio_RV,vol_ratio_EGARCH,DD_IBEX,DD_SPX,rolling_corr,rolling_beta,IBEX_exc_95,SPX_exc_95,IBEX_exc_99,SPX_exc_99,IBEX_sev_95,SPX_sev_95
2007-06-06,-0.0255339770410085,-0.0089032592423672,0.14304538556321772,0.09853483189300959,0.9001978405239828,0.5761340358976593,1.4517240534650557,1.5624798821708357,-0.03729975241815786,-0.10772279725895995,0.4092474739460106,0.6318248210651346,1,0,0,0,-0.747374742508849,
2007-06-07,-0.0136843589342994,-0.0177259615455292,0.1520324211968241,0.1061278811542578,1.1133557512048773,0.6505908451725175,1.4325398711752633,1.7112994433692779,-0.050473688152206764,-0.12353926864270004,0.4602986239842666,0.6703910895110029,0,1,0,0,,-0.15955190449817058
2007-06-08,0.0061335559776789,0.0113062368277967,0.14854176631601615,0.10833572791346825,1.173210036204909,0.8422120991246034,1.3711244589103786,1.3930101899798701,-0.04464971536620932,-0.11362979604371037,0.4703810390639935,0.6757519761686108,0,0,0,0,,
2007-06-11,0.0083408316099297,0.0009612543562845,0.15051890693599318,0.10815137176403337,1.1415073356293095,0.8979393678025616,1.391742929201102,1.2712521318926107,-0.036681299513580456,-0.11277776882387669,0.4374780238529402,0.6700632730293236,0,0,0,0,,
2007-06-12,-0.0118701683108415,-0.01073917769417,0.1534477467420224,0.1148666593022762,1.133553749475692,0.8261110788875465,1.3358771611718814,1.3721565760892014,-0.048116054625335525,-0.122305806018695,0.45912556146120403,0.6706162598641446,0,0,0,0,,
2007-06-13,0.0044265696649179,0.0150700958615303,0.15250094985431,0.12347925650456476,1.173203168325841,0.896383099751584,1.2350329453811733,1.3088189287046716,-0.04390247402821745,-0.109078870378288,0.4888228033667051,0.6823759726488622,0,0,0,0,,
2007-06-14,0.0166245768691307,0.0048047420992171,0.1636009958769392,0.12455014193436494,1.125541113461331,0.994699590212143,1.3135352022573619,1.1315387324340636,-0.028007757213313944,-0.10479822411971262,0.5051824224020591,0.6620800377362321,0,0,0,0,,
2007-06-15,0.0114539026199418,0.006505555530853,0.16689282647876374,0.12449510818068446,1.2015858812891824,0.9564209372729792,1.3405573031556057,1.2563358187402676,-0.016874652717096428,-0.09897443925540517,0.5140616663617834,0.6713656766639472,0,0,0,0,,
2007-06-18,-0.0097840828136878,-0.0012141056212539,0.17089110334885443,0.12452435649000462,1.218536827339953,0.941701760175492,1.372350824897229,1.2939731864925803,-0.026493632531148004,-0.10006837945359859,0.5164913410337176,0.6801059571656886,0,0,0,0,,
2007-06-19,-0.0068695599024346,0.0017292784103802,0.17264961500731507,0.12459741584977908,1.2298541902926654,0.8857204760931775,1.3856596770471559,1.3885353488918157,-0.033181192837876905,-0.09851214713136935,0.5279484120282649,0.6830240332104354,0,0,0,0,,
2007-06-20,0.0023638414699576,-0.0136944283818011,0.16864415486003959,0.13413752586384395,1.2120366109241445,0.8235351097186128,1.2572481397280395,1.4717485588905563,-0.030895786447572182,-0.11085750796954252,0.49390493490779214,0.6832148954829595,0,0,0,0,,
2007-06-21,-0.0102479984945864,0.0061613924415659,0.16983123138123926,0.13114477433976932,1.1420738348243082,0.9331284765879514,1.294990457959394,1.2239191745603777,-0.04082716496915462,-0.10537915213967086,0.46719833972699437,0.6555070544184624,0,0,0,0,,
2007-06-22,-0.0065729233696524,-0.0129796898274327,0.1709765260114187,0.1380326181390978,1.1648215466471672,0.9167337825024924,1.2386675578313144,1.270621383088389,-0.04713173451206465,-0.1169910532580527,0.4760886873867418,0.6422450485513241,0,0,0,0,,
2007-06-25,0.0042789555673168,-0.0032130603124341,0.17078611027167329,0.1383686867173781,1.149871971639699,1.005728618731932,1.2342829459710685,1.1433223140149968,-0.043054453542535454,-0.1198282142603535,0.46807266157584326,0.6366364703476107,0,0,0,0,,
2007-06-26,-0.0062897973848304,-0.0032434502628662,0.1706627392603691,0.1384240005439376,1.1028351585803766,0.9660174994544484,1.2328984756238026,1.141630621808813,-0.049073447138068826,-0.12268300767017826,0.4527076344407713,0.6328241889886449,0,0,0,0,,
2007-06-27,-0.0049937476376573,0.008968996323785,0.1710004359080155,0.13932471478941477,1.0905667603778928,0.9306312066756748,1.2273517743530116,1.171857071367214,-0.0538221343650086,-0.11481435479117807,0.4345115171930567,0.6353040450287618,0,0,0,0,,
2007-06-28,0.0093690742697177,-0.0004183230074661,0.16780281439901087,0.13927844930092625,1.067017514983323,0.947935830105434,1.204800995712227,1.1256220949730786,-0.04495732366951144,-0.11518464831244768,0.4261557134820635,0.6242530149844738,0,0,0,0,,
2007-06-29,0.0048532622309709,-0.00156858679138,0.1628119292450935,0.13824852030889193,1.0755379109461347,0.8824760567193441,1.1776757456884093,1.2187729091988164,-0.040322251119511376,-0.11657255798591493,0.42150508000633746,0.6124737872087568,0,0,0,0,,
2007-07-02,-0.005879450694465,0.0106393648577494,0.16288468214051724,0.14412016109788356,1.0401766866662876,0.8362818895579603,1.1302005278074119,1.243811087689704,-0.045964629126629464,-0.10717345110497878,0.39673750986709777,0.6107619387284473,0,0,0,0,,
2007-07-03,0.0043607294199868,0.0035738574444796,0.16349418937933355,0.1437319782911624,1.029377786529346,0.8842238148420054,1.137493488388076,1.1641597627782476,-0.04180433901715397,-0.10398261629658123,0.398111979278555,0.5909770606918147,0,0,0,0,,
2007-07-04,0.0080578181280569,0.0,0.13968204856627778,0.14000699753388746,0.9933071624337716,0.8428618592991953,0.9976790519521639,1.1784934286380753,-0.034083372649861055,-0.10398261629658123,0.3965010730439219,0.5923203683410373,0,0,0,0,,
2007-07-05,-0.0055054916846898,0.0003475294310442,0.13168478592268273,0.12288813293233229,0.9954759759949646,0.7829798492626038,1.0715826075345638,1.271394119443158,-0.039401218609840805,-0.10367122388501704,0.41192923080200655,0.5908026937918077,0,0,0,0,,
2007-07-06,0.0100715060551707,0.0032985507214163,0.13458455684815013,0.11726928700654463,0.9849124179450536,0.7249884187378834,1.1476539193134103,1.3585215880546977,-0.029726542166480185,-0.10071463795393687,0.4118319891336698,0.5907710046234511,0,0,0,0,,
2007-07-09,-0.005567203561722,0.000920901885555,0.1333105340054276,0.11726840801584773,1.007541977797866,0.6958814621119773,1.136798360794767,1.4478643744007913,-0.035128252016775274,-0.09988648436837666,0.4083899335359266,0.5915100040445378,0,0,0,0,,
2007-07-10,-0.0101212986978446,-0.0142870247254699,0.13135554124327692,0.1224397898788697,0.9965423188814774,0.6428476530653454,1.072817434375113,1.55019982437453,-0.044894007183225004,-0.11274642842193539,0.42997313497573736,0.5916173571440175,0,0,0,0,,
2007-07-11,-0.0038999749532788,0.0057051042426577,0.13112832147078396,0.11177873366805914,1.0310842332894543,0.7841764026456133,1.173106164005989,1.3148626123036045,-0.04861889663293684,-0.10768455430641222,0.4240341997017091,0.5960922524634135,0,0,0,0,,
2007-07-12,0.0118217892023712,0.0188757075105624,0.12385445123558579,0.12940073922076759,1.002269730331688,0.7772924988686247,0.9571386684606229,1.289437028905496,-0.03737186977781215,-0.09084146894634293,0.44833249686932947,0.5815259812116951,0,0,0,0,,
2007-07-13,0.00545300621027,0.003096608437751,0.11788967901421733,0.1279668945354783,1.0408137501414372,0.9434648377851524,0.9212513864789686,1.1031823428468388,-0.03212265260552993,-0.08802616096782878,0.4309388602441846,0.5960042281944226,0,0,0,0,,
2007-07-16,0.0057676384747797,-0.0019213166689402,0.11498098974277479,0.12812695007942207,1.014027868185876,0.890893338289009,0.8973989443399809,1.1382146712796744,-0.02654028597782987,-0.08977835150639879,0.4224035348979125,0.5951576170713224,0,0,0,0,,
2007-07-17,0.0028680413389175,-9.682461363302838e-05,0.11240609959775998,0.12807735611892596,0.9924817698704408,0.8478645052461603,0.8776422546807222,1.1705664805277982,-0.02374836327624341,-0.08986648336583458,0.451759978206154,0.5943071211622408,0,0,0,0,,
2007-07-18,-0.0063020885935707,-0.0020674598107695,0.11469558703150073,0.11716123015099626,0.9456378242974092,0.788572347829463,0.9789551277643822,1.1991770024656168,-0.02990078758049486,-0.09174814783391005,0.4547549251432275,0.5940593175634137,0,0,0,0,,
2007-07-19,0.0098263424005087,0.0044590940123054,0.11284969772887948,0.11633678111810485,0.9469878341943556,0.7571616428179229,0.9700259594969773,1.250707617292865,-0.02036826055679697,-0.08769816743825087,0.4588106920507575,0.5995998940789244,0,0,0,0,,
2007-07-20,-0.0183962332561069,-0.0122961537901263,0.12998666978806964,0.11526741351077399,0.97051535508416,0.7383338302938265,1.127696595498951,1.3144668648027882,-0.03838979454067992,-0.09891597107444416,0.5029638973798721,0.6052102604381734,0,0,0,0,,
2007-07-23,0.0084437479283605,0.0048574688316341,0.1324153628064805,0.11487837195303585,1.094031807410563,0.8394040623100079,1.1526570280837027,1.3033434748931634,-0.030270200360442368,-0.09453898348925494,0.5070269781548197,0.6254687795268666,0,0,0,0,,
2007-07-24,-0.009569613163829,-0.0200031614596107,0.13519326957606853,0.1371836161339357,1.0912128896697657,0.8171622459136483,0.9854913683283874,1.3353687044727678,-0.039550139416430374,-0.11265106639790257,0.5239049001907901,0.6289699566533774,0,1,0,0,,-0.19253249606454959
2007-07-25,0.0016348142445402,0.0046547619122067,0.1336378701474951,0.1345235738296935,1.1118233018744883,1.016842645432298,0.9934159964905505,1.0934074282474753,-0.03797998230318178,-0.10852066837893448,0.5230774512837997,0.6198950434563927,0,0,0,0,,
2007-07-26,-0.0269572496851962,-0.0236151483184279,0.16214454224465202,0.15928911591055142,1.0437271994177115,0.9746280410388686,1.0179260605332512,1.0708979789922617,-0.06391339612239177,-0.12957308501797893,0.5933414983931096,0.6178734063417263,1,1,0,0,-0.7510465934866191,-0.38722113648995027
2007-07-27,0.0032339919572888,-0.0161208294826874,0.16147611405210674,0.1683717578718849,1.2554984891309846,1.203558308005062,0.9590451278353636,1.0431555170866753,-0.06088609957412572,-0.14360508889154577,0.5700799923013862,0.6551401926176461,0,0,0,0,,
2007-07-30,-0.0054716475491805,0.0102017913107261,0.16132019041346962,0.16796002315121533,1.1897614230870606,1.2995708953150495,0.960467779099031,0.9155032844888633,-0.06602459984579234,-0.1348683267288494,0.5477967027126355,0.6338968519525832,0,0,0,0,,
2007-07-31,0.0200960206897803,-0.0127272929087878,0.17716310875995603,0.17133518636103734,1.1621755027299263,1.2925832696346475,1.0340147433968296,0.89911074205565,-0.04725541088054763,-0.1458791109392411,0.47038924264887555,0.6172751944623016,0,0,0,0,,
2007-08-01,-0.0140623920209432,0.0072165668337128,0.18080772057556707,0.17452534296024952,1.2709210956541706,1.335717927341205,1.035996936082506,0.9514891352727332,-0.06065327878857785,-0.1397152904592639,0.4353920693161936,0.573543931968227,0,0,0,0,,
2007-08-02,0.0056636516791738,0.0043498168025946,0.18173254412011414,0.1758053055688489,1.319824599742256,1.290060572467763,1.0337147876856538,1.0230718060141604,-0.05533314615366236,-0.1359732095746884,0.44121025065123826,0.5565463203475773,0,0,0,0,,
2007-08-03,-0.0098792742887545,-0.026945788416662,0.17972928280462366,0.19586388793928108,1.2709614023348088,1.2165748138135282,0.917623379662211,1.0447046806359555,-0.064665769114305,-0.1592550926558164,0.4431406229431585,0.558615550774036,0,1,0,0,,-0.48880126184037564
2007-08-06,-0.0070565016590085,0.0238640801648673,0.18022357604341233,0.21807381036956616,1.2784849572757615,1.4575789003309876,0.826433837873472,0.8771291605452319,-0.07126595666627733,-0.13919148878875087,0.38701294202579034,0.5424359273651711,0,0,0,0,,
2007-08-07,0.0151834447683108,0.0061404746545445,0.18706560993704302,0.2150160129998743,1.258157816908062,1.6028631316917148,0.8700078069866934,0.7849440117698387,-0.05716457461486968,-0.13390571594324197,0.399891681774564,0.4924382840535514,0,0,0,0,,
2007-08-08,0.0236918384969335,0.0139737527890708,0.20531974155996052,0.2204315076980389,1.3069597898842389,1.5166812322998342,0.9314446183492995,0.8617234538482538,-0.03482706998745755,-0.12180312852580544,0.42544081216586005,0.5012703771994726,0,0,0,0,,
2007-08-09,-0.0111184579976818,-0.0300980667075809,0.20513337607398638,0.2310256451240265,1.439049693913816,1.530976296690722,0.8879246975540753,0.9399555675841554,-0.04555830467030142,-0.14823515654582464,0.44366051421665986,0.5242764245932459,0,1,0,0,,-0.5353688736992246
2007-08-10,-0.0262473876507137,0.0003784657249806,0.22330243447853046,0.23025044303980283,1.4433067246082814,1.7713324280019644,0.9698241251154888,0.8148141488248533,-0.0706099058376245,-0.14791279274683378,0.4134147666646897,0.5110924454551045,1,0,0,0,-0.3379102351045775,
