,RSI_IBEX,MACD_IBEX,Momentum_IBEX,Volatility_IBEX,RSI_SPX,MACD_SPX,Momentum_SPX,Volatility_SPX
2000-03-01,48.23447433239699,-0.001290900627349908,-0.0230535029754008,0.25514735644041864,51.37423663886679,0.0011262326984094939,0.0030209756221444006,0.19929043463232501
2000-03-02,46.50265212923679,-0.00040621451013317725,0.010294197926255801,0.2396788689421526,56.08747819426404,0.0007202419944865382,0.0072114584512391,0.19437111808610136
2000-03-03,50.12946278292171,-0.0005364591699831972,-0.0242615367447685,0.23971293279726397,54.788096492771366,0.0015405580163906376,0.0345829431828169,0.20844117942535248
2000-03-06,56.02886631016187,-0.0004273466193785041,0.023417859443736602,0.23607129190818618,44.88490311407727,-0.00012070444063218798,-0.0237337807401916,0.21289791636352567
2000-03-07,46.234490253168126,-0.0014617457604448635,-0.02122485099291,0.22743312152708664,46.16076587317028,-0.002022735996500261,-0.0395003702169352,0.22392603106012002
2000-03-08,48.4780697305705,-0.0012927243327782519,0.003836109360276539,0.22678792716854698,51.69737439663936,-0.0009531651740401566,-0.0011619861215476004,0.216728845930905
2000-03-09,47.63166989430508,-0.0016673443213475344,-0.0218686010308726,0.22974096953536288,63.16710801229106,0.0008423227771655476,0.0234178422684297,0.23641743442774757
2000-03-10,51.00470548966214,-0.0015423588928527526,-0.006729323370495,0.19796276168746202,48.885048241573685,-1.243933466823664e-05,-0.024376908737065897,0.22425134627589938
2000-03-13,50.558109864735044,-0.0019252836423308615,-0.0180006395583147,0.2028570864892208,46.98342979312694,-0.0007919155161053263,0.004535396761081601,0.22614745203842473
2000-03-14,49.24084081757893,-0.0002689593063486458,0.027482330963120097,0.19047031048860713,44.49523638647025,-0.0018705171849938405,0.008121569944873498,0.23182078631425984
2000-03-15,45.03173730464398,-0.001640146604418849,-0.022338316060338138,0.20751692400989,55.88240769222099,0.00020626433805129903,0.0158424911660989,0.246157079163457
2000-03-16,44.367431039866496,-0.0010853728797828037,0.0068150441622129,0.20578039191877595,61.72072695784795,0.0029221088315023068,0.021266208455627298,0.2961727970925493
2000-03-17,56.08196872562572,-1.2300772290386726e-05,0.012790507773248699,0.20797413990811722,48.77140085360551,0.0017411064623483832,0.0088395162544438,0.2687453642146452
2000-03-20,47.49427714469646,6.584961748362173e-05,0.011784513280044399,0.2054211172332836,46.69221898745943,0.00027945630665762895,0.0028734748194947993,0.2705313563211269
2000-03-21,49.83401538596256,-0.00012304874276679767,-0.0201273433712422,0.19810813179060394,52.55394419463808,0.0012760583269378991,0.043088240255911806,0.28091694550315655
2000-03-22,43.19577213531068,-0.0006571428404096593,0.011132364012046298,0.18998976702510298,50.40871772122617,0.00048219894681710094,-0.0194609911635719,0.28087852938125824
2000-03-23,46.84537583873581,-0.0007594439958647876,-0.0066424632309207005,0.19125917324606456,49.68816118363686,0.0007664587485897321,-0.0289032808145497,0.2816121417797023
2000-03-24,51.56405455023792,0.00048605217938080866,0.0027274271029381,0.1674165263245661,52.10024167982557,-0.00024883637855027327,-0.004033453331352476,0.27164046240094225
2000-03-27,51.98433354932539,0.00024129732054484687,-0.0036517483382579,0.15694718539896382,53.999206759530736,-0.0010587499290612675,0.0030082107607395,0.27304359192540034
2000-03-28,51.064324211718834,0.0006127236641530823,0.0084148380287785,0.15315286501041542,46.512976956839964,-0.002068406258201339,-0.0358858974870966,0.27779155741077205
2000-03-29,49.54119384805024,-7.942623577259888e-05,0.0010366228457158004,0.15600377570688728,45.299517377722836,-0.0019045529372060084,-0.0039977734379292,0.27770273532525197
2000-03-30,45.60361067120078,-0.001219389946382072,-0.0131783919973949,0.15952139329177972,48.179302001568566,-0.0026328691022989236,-0.0313923476649347,0.28508708926958715
2000-03-31,54.77435762005137,4.796548925183161e-05,-0.003020875808722,0.16382377681310864,52.902194494600074,-0.0016322225073535548,0.007066754702109076,0.27920779578085175
2000-04-03,41.66446941812656,-0.0010385295862856544,-0.0167993629610702,0.1717621233415681,54.41844329127457,-0.0010713390381005855,0.0072788453146578,0.2728760134831121
2000-04-04,53.45398551812723,-0.0008693585479444053,-0.0128127069276812,0.17045107951828695,43.103039848363544,-0.001463436338600664,0.0031497704585735998,0.25317293531904866
2000-04-05,45.44270878674797,-0.001307535729346691,-0.0081768458742817,0.17628823849275577,37.63447288439024,-0.001473837165215388,-0.0054599742525926,0.2551894722945616
2000-04-06,52.704176512400814,0.0009652510425838755,0.0416398830524182,0.19791818570991737,51.45632518615416,-0.0004925642759236437,0.0230984131334163,0.243771145789168
2000-04-07,53.91383211806257,0.0020558177695142016,0.007067458294285001,0.2097566530747818,54.474739538088286,0.00018659884004796595,0.002809332609342001,0.24281546631638698
2000-04-10,50.57207835613936,0.0015273597697393999,0.0191903836256749,0.20680262783444336,39.54292119794482,-0.0005351274190634877,-0.012791336983145999,0.24256862663566056
2000-04-11,47.724957545869216,-0.00014686104612582937,-0.012983237173421801,0.20589883504963843,47.51702409414511,-0.0006205993089592443,0.0049159514126383,0.22990083501633818
2000-04-12,52.05431762319221,0.0003568151150944351,0.0205839909812431,0.19575037313203078,36.588763419950766,-0.001912379628752628,-0.0175868170943505,0.23796247878363302
2000-04-13,49.48268273568128,0.0010910042132784232,-0.011238542822491199,0.20043045489394487,43.24940352826371,-0.0023481250298274365,-0.027686744334643403,0.1846000581283894
2000-04-14,46.082275595742296,-0.0006513728817656719,-0.0402408029247588,0.2101317620882434,33.57802399595825,-0.005147829281302226,-0.06999319281688081,0.2790868439470553
2000-04-17,46.770213405914056,-0.0009604350545973432,-0.0111254089852928,0.21187648526486244,58.307383095685516,-0.0006999988451290673,0.0404202221347236,0.30733337369711944
2000-04-18,52.632545458092785,-1.5936821935135653e-05,0.025699555283214,0.21416857563052621,55.480015081593,0.00187615822847397,0.030835959336093198,0.311034398272562
2000-04-19,55.479256274788625,0.0007763924170711329,0.0046042028282149,0.21627935956315641,50.70291894761023,0.0009809514311067199,0.012666027793476201,0.31135777931038466
2000-04-20,51.20115558871105,0.0017030062784548518,0.0051376563382237,0.22436235824490183,49.59417523065545,0.0013315494946665625,0.0232788223406674,0.3036281186928268
2000-04-21,54.78564050803097,0.0012907966125459633,0.0246241510199891,0.21847269348711992,49.10082995828566,0.001181934844926943,0.0600450975220229,0.30361814015193955
2000-04-24,52.1149482554526,0.0009644628607079937,0.0129845000735431,0.2186715261272975,50.79876739699543,0.0008307063754626992,-0.035815851237558,0.30360436958580345
2000-04-25,52.82788481400502,0.0002809925905695957,-0.0106058614613914,0.2175422383166052,56.32380685110847,0.0028757341587662545,0.004473996740286104,0.3275681002031284
2000-04-26,45.66674198416887,0.0005726324108171416,-0.0020394727815080003,0.21786512993124096,46.86326799103589,0.0012078020043880236,-0.001339630861662399,0.3294743566487913
2000-04-27,41.357965607452606,-0.0007606247839033662,-0.0325288808207161,0.2146658182648881,48.93453135166542,0.000986880148412642,-0.0022542594850331003,0.3265889076813655
2000-04-28,54.43156459350348,0.0007043584888844942,0.0171413937342253,0.2225152351887373,49.896695033030824,7.838806551998745e-05,-0.0085626106763042,0.32629575167076125
2000-05-01,55.143166101040265,0.0004874157088082011,0.0,0.21084863067956594,51.9248757246029,0.0007420636541313147,0.014100903053121899,0.3285219219763781
2000-05-02,57.193360366453355,0.002504713585602142,0.040899721326913704,0.24253022074064368,51.05197086976459,-0.0005361811711735287,-0.0478038250739181,0.3315134704536913
2000-05-03,45.115601134864775,0.0003615556374896851,-0.021826160208028703,0.24116389016841663,49.51467779557786,-0.0017399234661307837,-0.0106049619203136,0.33905239489672495
2000-05-04,53.8157142039854,-0.00031800439160276734,0.012274613740852001,0.23153349990047525,58.42823413769344,-0.0012588415908706264,-0.0066019095221832,0.3361663126296282
2000-05-05,52.093567339994394,-0.0005540001217657755,-0.0203022059034449,0.22416401283665044,46.867819901186806,0.0003999303283168245,0.0247898747746323,0.34012770234670103
2000-05-08,44.429617814149665,-0.0019152538535780223,-0.0224721263280551,0.23681610420412164,43.86074796475854,9.963562395880286e-06,-0.0167558632190985,0.3398154021271244
2000-05-09,44.1258988757908,-0.0025646779683485147,-0.0549907388691353,0.2357311371344087,50.2828989717113,-0.00039352140884239893,0.0065866074602123,0.34042340050703546
2000-05-10,42.1448085148685,-0.002906968334842156,-0.0049231384163923,0.2453312515705559,44.64259396524112,-0.0014070513088285342,0.000986447116775098,0.33917854294743593
2000-05-11,53.64603847141561,-0.0003765342745323272,0.0247094103602615,0.25389175057131813,53.23805596366528,0.0005011555813178108,0.0216596339333601,0.34164315025799274
2000-05-12,51.11522687831037,0.0004285042242392792,0.0091501879137968,0.24178655577270255,52.25041451983547,0.0011396674928076341,-0.006929939129366401,0.2626222273576671
2000-05-15,49.680470355743715,-3.408695902220064e-06,0.014033278553603099,0.23936515416175277,47.87331263735387,0.0022868815575214684,0.0277798380227763,0.24867216373707265
2000-05-16,52.4181348362282,0.0014851581295716033,0.0397841412464565,0.2492231171248448,54.586127307423304,0.002089477140398064,0.0178580294690335,0.23036592439337508
2000-05-17,48.39099845296925,-0.0006896581632980792,-0.006651404377257,0.26693344775426264,46.72695857735305,0.0004541754616723474,0.0082953357830394,0.23219256396777543
2000-05-18,46.98436560760907,-0.0002841159046397916,-0.0200981705578145,0.26006319379249876,50.26989398943043,-0.0002699433521197869,-0.0250855960203315,0.23331269283425307
2000-05-19,45.00033730147318,-0.0019702556235668763,-0.038155209681515506,0.2798842301572902,42.72694447858816,-0.001604329412906381,-0.0305768258032594,0.24534218632059882
2000-05-22,40.76327369771999,-0.0021978630977540813,-0.012509521555722299,0.2853955948758509,52.51098616615708,-0.0012833248884756517,-0.0262949744054042,0.24552255764899766
2000-05-23,54.04404577229442,-0.0005417203798597106,-0.013823423725014997,0.2877885342088786,50.554675695817004,-0.0019658824398872763,-0.0287371889554209,0.21867577889370834
2000-05-24,50.44430233317503,-2.279026876511386e-05,0.0248728636120435,0.2855647007492344,54.60979516483764,0.00011039655364701974,0.030688902362617003,0.22976935715433613
2000-05-25,54.09901094715306,0.0018846224768611101,0.022318814732282,0.2954448203833076,44.23679665024193,-0.0005525896058674047,-0.0052676237527930995,0.23188998742646963
2000-05-26,51.74661527776903,0.0009103332224629586,0.020402492706472104,0.28665164995686276,50.71105772518278,-0.0002894800667930246,0.0187428448501693,0.23093349048344722
2000-05-29,54.93069711014203,0.0017530966581995738,0.0325507957205882,0.29208680226877376,51.78156123106525,6.0038223752396274e-05,0.0044378369728223,0.2256995618529924
2000-05-30,54.58860646404573,0.0019942433943490154,0.0032534431804522998,0.25973177853744445,60.20443968543444,0.002308499290248383,0.051095085800376604,0.25252427648970344
2000-05-31,47.4685388030762,0.0017423311461246189,0.0073878532561150005,0.25793729477276645,46.220404574468766,0.0014907467267698008,-0.0194705863916193,0.24012526977004886
2000-06-01,51.922047655872305,0.002358179985850614,-0.0035339180103329017,0.2690599415752478,51.95976132025064,0.0022367160131652507,0.0322723832020033,0.24918853383637704
2000-06-02,55.664693181626525,0.0030479190191147454,0.0359275995771005,0.2860762215452239,49.52193049809662,0.002566840091725888,0.0219831128805488,0.2519800897775665
2000-06-05,44.70835871854617,0.0009721945236077537,-0.0240021902591006,0.27858102719237504,47.00425323004723,0.0009685951945232057,-0.0065401690120085,0.25223184127437415
2000-06-06,51.585444324427236,-0.0009043732084048058,-0.028802508931980997,0.2782039936463175,51.19454357802707,-0.00010808614355629323,-0.038425995645315805,0.2513705169835097
2000-06-07,48.49546659216847,-0.001305692490003671,-0.0124679656300361,0.2690995179876027,53.25421578578376,0.00022482830292362655,0.0105326707397796,0.23812385752222753
2000-06-08,59.22591693390682,-0.0002868679930109274,-0.007040958915643998,0.26270070607185664,52.859641219399954,-0.0006037557383251797,-0.0262707553506556,0.23390581752607995
2000-06-09,56.23504290949526,0.00013131580182337735,-0.0173722478539281,0.26300261946730985,50.24753746985014,-0.0008894825712266515,-0.022680928596327702,0.2328606867628847
2000-06-12,46.972114353510825,-0.0005410798350283445,0.0048389282153402,0.26269347143829347,52.54203001193681,-0.0013082366635555974,-0.0010038832717968998,0.22146058331837373
2000-06-13,51.18618647341545,-0.00037519318737905337,0.021713907321525297,0.25210950444392316,49.52207419935332,-2.763412685337645e-06,0.0227732056214844,0.2265342544590315
2000-06-14,46.352499686813566,9.165084465975748e-05,0.0156076688297937,0.23311836393368598,53.28841425385857,-0.00017109429940013207,-0.0084828975632728,0.2215598733049127
2000-06-15,53.403980413155445,-9.753941009549457e-05,-0.0107352833577588,0.23306965469439905,52.04480003985793,3.115645287577297e-05,0.0121613767134727,0.2200141221197181
2000-06-16,41.80299729584859,-0.0010923694221793337,-0.020884999051816,0.2074763453992025,47.69717141857183,-0.0008249493146897833,-0.0064625792115106,0.20765627347102816
2000-06-19,43.422216785089155,-0.0015338499391815289,-0.004465944959873699,0.19721228575460198,45.78271944399179,0.00022629607535017127,0.022145451416520502,0.21079750722819404
2000-06-20,47.87632431140299,-0.0011604346288432508,-0.0044048546282139,0.1972149381735287,48.56769535479367,-0.0004981639791721829,-0.022866341329771403,0.19744232510116694
2000-06-21,38.50093229531549,-0.001966048228332136,-0.027162506906126902,0.2106470253874587,45.12061899213557,-0.0003611595917295088,0.0014038923282758999,0.1897868269435313
2000-06-22,47.15921950457186,-0.00021871062920614714,0.013780354674339699,0.20229953643956614,40.530095028808,-0.0015718344560135533,-0.0239420589838642,0.19697567775328026
2000-06-23,55.043586616824285,0.0002987761014866087,0.018145549681075502,0.19819546591652665,49.76852276216785,-0.0015477957655893489,0.0023014882777887997,0.19936222411045326
2000-06-26,54.94092337956446,8.385731996764131e-05,0.0078217259989306,0.1943110495560318,54.02898347404796,-0.0003677787533278603,-0.005052772535973001,0.20080818787455457
2000-06-27,53.900147776418656,0.00045496011488275155,0.0067833550523485,0.19219526065199527,46.84888681926107,-0.0004240228550390609,0.0035099810204393006,0.16979878861092884
2000-06-28,48.20887379142503,0.0007597117304954124,0.0254839119684796,0.19269990136387072,52.52778899014052,-3.611306026968155e-05,0.0007870529802566999,0.1697109300386642
2000-06-29,41.64757366607007,-0.0007421064644002476,-0.0340463189275655,0.1933034006942662,48.64298533064903,-0.0005219040785996998,0.009807493184928899,0.1581545625243403
2000-06-30,57.33420742722678,0.0009879315879107477,0.016465889297753198,0.18698912842515475,53.80893956809641,0.00029206771400397223,0.0158250244389138,0.14420211055004706
