Date,Vol_IBEX,Vol_SPX
2020-01-13,0.9189099071364187,0.8905876980493928
2020-01-14,1.0480993326865276,0.9862693332635292
2020-01-15,1.0185351674372902,0.9855539193058119
2020-01-16,1.0108448112294957,1.0241686487743724
2020-01-17,1.0156727134789851,1.0083461939660796
2020-01-20,1.0380472456632073,1.063598838129401
2020-01-21,1.0246474075543517,1.0611935362500955
2020-01-22,1.0440522068306357,1.043742282946859
2020-01-23,1.0902600953820747,1.0542697095277425
2020-01-24,1.0661709248553322,1.0180507159923433
2020-01-27,1.0781229023358618,1.025824136014013
2020-01-28,1.0506191527972106,0.9952863631798553
2020-01-29,1.0384977747218502,0.9621659887541814
2020-01-30,1.0093623824223164,0.948703181605314
2020-01-31,1.0075464543127028,0.9450465752022559
2020-02-03,0.9861879690452733,0.9309256851559615
2020-02-04,0.9524330712580562,0.9031047336188895
2020-02-05,0.9202041922213802,0.8712838851320063
2020-02-06,0.9069554026878675,0.8563876014103363
2020-02-07,0.878303333760919,0.8534513607238988
2020-02-10,0.8717596083520572,0.8285445939838233
2020-02-11,0.9164993740992748,0.8114265639966339
2020-02-12,0.9040571162399311,0.8059323754698066
2020-02-13,0.9107966410020044,0.8397514989154025
2020-02-14,0.9269244945833697,0.8249540314559308
2020-02-17,0.9033873088234131,0.8046920986119107
2020-02-18,0.8817812759152809,0.7720208878631606
2020-02-19,0.8773008653730501,0.755453489575745
2020-02-20,0.8830394680462927,0.7388284576582037
2020-02-21,0.8601687504265274,0.7316415047124742
2020-02-24,0.8851565243056609,0.7087047941677778
2020-02-25,0.9266116049463045,0.6815336139968177
2020-02-26,0.9103335708094789,0.6555390065378953
2020-02-27,0.927196772510449,0.6957290455145729
2020-02-28,0.9008997052120684,0.6710684337837283
2020-03-02,0.8734336519027401,0.6576296818875931
2020-03-03,0.8681621493890556,0.6749248630766794
2020-03-04,0.8498723947846225,0.6701020969399928
2020-03-05,0.8434362250975844,0.6566421522225444
2020-03-06,0.8526212311111941,0.6947974249215507
2020-03-09,0.8254519039542639,0.679695852031752
2020-03-10,0.8187749099479599,0.683409012200353
2020-03-11,0.8029419579075319,0.699914405174374
2020-03-12,0.9168818527084518,0.7573161629116734
2020-03-13,0.9009549947702393,0.7871323548935096
2020-03-16,0.9475319842184393,0.7971895170089541
2020-03-17,0.9331724046900505,0.7694954137037274
2020-03-18,0.9767817476426901,0.8045819807192149
2020-03-19,0.9605983308067354,0.8008060064172772
2020-03-20,0.9484774146021773,0.781731668167296
2020-03-23,0.9514276898697875,0.765779802443787
2020-03-24,0.9563198546336107,0.796782818912503
2020-03-25,0.9707887003608696,0.7692522906300768
2020-03-26,0.9947700370144977,0.7880703157583293
2020-03-27,0.9953772240815104,0.7591290768308361
2020-03-30,0.9606727891203969,0.7380026645066938
2020-03-31,0.9330807565175991,0.73830620893264
2020-04-01,0.9291094074256939,0.7426143860242959
2020-04-02,0.909248939972858,0.7133931960742661
2020-04-03,0.8808391316630284,0.6935066469672265
2020-04-06,0.8698869555265027,0.7046180187986336
2020-04-07,0.8957958686464846,0.7345404118610299
2020-04-08,0.9049687729206571,0.722671188855729
2020-04-09,0.951434254496076,0.7584893482233541
2020-04-10,0.9451879535578397,0.791719523783377
2020-04-13,0.9401308935915905,0.7797302288421477
2020-04-14,0.9224092983288033,0.7755562855066583
2020-04-15,0.8941686863992631,0.7756787070589847
2020-04-16,0.8730571952969224,0.7897222320650285
2020-04-17,0.8523938257972362,0.7850048816172551
2020-04-20,0.8456140293657101,0.800467204462826
2020-04-21,0.8309518535544336,0.7845589804955815
2020-04-22,0.8178453313671872,0.760480670295988
2020-04-23,0.8255486040691034,0.7905232387226004
2020-04-24,0.8624619830491481,0.781148152757834
2020-04-27,0.8785336172098966,0.7756536222384388
2020-04-28,0.874322901907935,0.7478375091654269
2020-04-29,0.8808523521522811,0.7204858265460692
2020-04-30,0.8729798518507255,0.7778024300526774
2020-05-01,0.9676547445165108,0.8834944983706636
2020-05-04,0.993856149178147,0.9090788980183615
2020-05-05,0.987639121454742,0.8803700152566625
2020-05-06,0.9914841025475195,0.858305090079278
2020-05-07,1.0171546843776447,0.9602307636981039
2020-05-08,0.996556223842388,0.9578107263662043
2020-05-11,1.0405604277529699,1.0058363240078858
2020-05-12,1.0757178851126092,1.023000300126478
2020-05-13,1.0766330374809283,0.9911021893552491
2020-05-14,1.0405930472289868,0.984092486462341
2020-05-15,1.0040594758740844,0.9796224715435317
2020-05-18,0.9979595313511626,0.9411735357466803
2020-05-19,0.9878418869470789,0.9356577574782435
2020-05-20,0.9713049593693376,0.9098987965359491
2020-05-21,0.9577716537069327,0.8771135501287963
2020-05-22,0.9461016191059075,0.8648181023912623
2020-05-25,0.9498562827531748,0.8548968083778926
2020-05-26,0.9996103520012669,0.8510157983509572
2020-05-27,0.9891850519253872,0.8974911980684347
2020-05-28,1.1784126150147294,1.1204969272628094
2020-05-29,1.2403537087279661,1.2461832947110283
2020-06-01,1.217510257299026,1.2071635625870367
2020-06-02,1.3219592112928704,1.3947726410098944
2020-06-03,1.3820901396392622,1.3627118944336214
2020-06-04,1.3317300314681226,1.4982758066465913
2020-06-05,1.305322007161761,1.539411201180192
2020-06-08,1.2923937683200448,1.620803009680012
2020-06-09,1.3417430180249539,1.6669647275144635
2020-06-10,1.423348510712426,1.6418168438458196
2020-06-11,1.6703976368429636,1.8645473386092102
2020-06-12,1.694346566314903,1.9153394138903668
2020-06-15,1.632325869543028,1.969428082110156
2020-06-16,2.0649713921203774,2.1803005634442485
2020-06-17,2.0525584290176973,2.301532907476154
