Date,Index,VaR95_exc,VaR99_exc,Severity95
2015-03-20,SPX,0,0,
2015-03-23,SPX,0,0,
2015-03-24,SPX,0,0,
2015-03-25,SPX,0,0,
2015-03-26,SPX,0,0,
2015-03-27,SPX,0,0,
2015-03-30,SPX,0,0,
2015-03-31,SPX,0,0,
2015-04-01,SPX,0,0,
2015-04-02,SPX,0,0,
2015-04-03,SPX,0,0,
2015-04-06,SPX,0,0,
2015-04-07,SPX,0,0,
2015-04-08,SPX,0,0,
2015-04-09,SPX,0,0,
2015-04-10,SPX,0,0,
2015-04-13,SPX,0,0,
2015-04-14,SPX,0,0,
2015-04-15,SPX,0,0,
2015-04-16,SPX,0,0,
2015-04-17,SPX,0,0,
2015-04-20,SPX,0,0,
2015-04-21,SPX,0,0,
2015-04-22,SPX,0,0,
2015-04-23,SPX,0,0,
2015-04-24,SPX,0,0,
2015-04-27,SPX,0,0,
2015-04-28,SPX,0,0,
2015-04-29,SPX,0,0,
2015-04-30,SPX,0,0,
2015-05-01,SPX,0,0,
2015-05-04,SPX,0,0,
2015-05-05,SPX,0,0,
2015-05-06,SPX,0,0,
2015-05-07,SPX,0,0,
2015-05-08,SPX,0,0,
2015-05-11,SPX,0,0,
2015-05-12,SPX,0,0,
2015-05-13,SPX,0,0,
2015-05-14,SPX,0,0,
2015-05-15,SPX,0,0,
2015-05-18,SPX,0,0,
2015-05-19,SPX,0,0,
2015-05-20,SPX,0,0,
2015-05-21,SPX,0,0,
2015-05-22,SPX,0,0,
2015-05-25,SPX,0,0,
2015-05-26,SPX,0,0,
2015-05-27,SPX,0,0,
2015-05-28,SPX,0,0,
2015-05-29,SPX,0,0,
2015-06-01,SPX,0,0,
2015-06-02,SPX,0,0,
2015-06-03,SPX,0,0,
2015-06-04,SPX,0,0,
2015-06-05,SPX,0,0,
2015-06-08,SPX,0,0,
2015-06-09,SPX,0,0,
2015-06-10,SPX,0,0,
2015-06-11,SPX,0,0,
2015-06-12,SPX,0,0,
2015-06-15,SPX,0,0,
2015-06-16,SPX,0,0,
2015-06-17,SPX,0,0,
2015-06-18,SPX,0,0,
2015-06-19,SPX,0,0,
2015-06-22,SPX,0,0,
2015-06-23,SPX,0,0,
2015-06-24,SPX,0,0,
2015-06-25,SPX,0,0,
2015-06-26,SPX,0,0,
2015-06-29,SPX,1,0,-0.4721123201429678
2015-06-30,SPX,0,0,
2015-07-01,SPX,0,0,
2015-07-02,SPX,0,0,
2015-07-03,SPX,0,0,
2015-07-06,SPX,0,0,
2015-07-07,SPX,0,0,
2015-07-08,SPX,0,0,
2015-07-09,SPX,0,0,
2015-07-10,SPX,0,0,
2015-07-13,SPX,0,0,
2015-07-14,SPX,0,0,
2015-07-15,SPX,0,0,
2015-07-16,SPX,0,0,
2015-07-17,SPX,0,0,
2015-07-20,SPX,0,0,
2015-07-21,SPX,0,0,
2015-07-22,SPX,0,0,
2015-07-23,SPX,0,0,
2015-07-24,SPX,0,0,
2015-07-27,SPX,0,0,
2015-07-28,SPX,0,0,
2015-07-29,SPX,0,0,
2015-07-30,SPX,0,0,
2015-07-31,SPX,0,0,
2015-08-03,SPX,0,0,
2015-08-04,SPX,0,0,
2015-08-05,SPX,0,0,
2015-08-06,SPX,0,0,
2015-08-07,SPX,0,0,
2015-08-10,SPX,0,0,
2015-08-11,SPX,0,0,
2015-08-12,SPX,0,0,
2015-08-13,SPX,0,0,
2015-08-14,SPX,0,0,
2015-08-17,SPX,0,0,
2015-08-18,SPX,0,0,
2015-08-19,SPX,0,0,
2015-08-20,SPX,1,0,-0.38572529115468646
2015-08-21,SPX,1,0,-1.246691752832552
2015-08-24,SPX,1,1,-1.697179450689804
2015-08-25,SPX,0,0,
2015-08-26,SPX,0,0,
2015-08-27,SPX,0,0,
2015-08-28,SPX,0,0,
2015-08-31,SPX,0,0,
2015-09-01,SPX,1,0,-0.2775993585312553
2015-09-02,SPX,0,0,
2015-09-03,SPX,0,0,
2015-09-04,SPX,0,0,
2015-09-07,SPX,0,0,
2015-09-08,SPX,0,0,
2015-09-09,SPX,0,0,
2015-09-10,SPX,0,0,
2015-09-11,SPX,0,0,
2015-09-14,SPX,0,0,
2015-09-15,SPX,0,0,
2015-09-16,SPX,0,0,
2015-09-17,SPX,0,0,
2015-09-18,SPX,0,0,
2015-09-21,SPX,0,0,
2015-09-22,SPX,0,0,
2015-09-23,SPX,0,0,
2015-09-24,SPX,0,0,
2015-09-25,SPX,0,0,
2015-09-28,SPX,1,0,-0.4694846776385111
2015-09-29,SPX,0,0,
2015-09-30,SPX,0,0,
2015-10-01,SPX,0,0,
2015-10-02,SPX,0,0,
2015-10-05,SPX,0,0,
2015-10-06,SPX,0,0,
2015-10-07,SPX,0,0,
2015-10-08,SPX,0,0,
2015-10-09,SPX,0,0,
2015-10-12,SPX,0,0,
2015-10-13,SPX,0,0,
2015-10-14,SPX,0,0,
2015-10-15,SPX,0,0,
2015-10-16,SPX,0,0,
2015-10-19,SPX,0,0,
2015-10-20,SPX,0,0,
2015-10-21,SPX,0,0,
2015-10-22,SPX,0,0,
2015-10-23,SPX,0,0,
2015-10-26,SPX,0,0,
2015-10-27,SPX,0,0,
2015-10-28,SPX,0,0,
2015-10-29,SPX,0,0,
2015-10-30,SPX,0,0,
2015-11-02,SPX,0,0,
2015-11-03,SPX,0,0,
2015-11-04,SPX,0,0,
2015-11-05,SPX,0,0,
2015-11-06,SPX,0,0,
2015-11-09,SPX,0,0,
2015-11-10,SPX,0,0,
2015-11-11,SPX,0,0,
2015-11-12,SPX,0,0,
2015-11-13,SPX,0,0,
2015-11-16,SPX,0,0,
2015-11-17,SPX,0,0,
2015-11-18,SPX,0,0,
2015-11-19,SPX,0,0,
2015-11-20,SPX,0,0,
2015-11-23,SPX,0,0,
2015-11-24,SPX,0,0,
2015-11-25,SPX,0,0,
2015-11-26,SPX,0,0,
2015-11-27,SPX,0,0,
2015-11-30,SPX,0,0,
2015-12-01,SPX,0,0,
2015-12-02,SPX,0,0,
2015-12-03,SPX,0,0,
2015-12-04,SPX,0,0,
2015-12-07,SPX,0,0,
2015-12-08,SPX,0,0,
2015-12-09,SPX,0,0,
2015-12-10,SPX,0,0,
2015-12-11,SPX,0,0,
2015-12-14,SPX,0,0,
2015-12-15,SPX,0,0,
2015-12-16,SPX,0,0,
2015-12-17,SPX,0,0,
2015-12-18,SPX,0,0,
2015-12-21,SPX,0,0,
2015-12-22,SPX,0,0,
2015-12-23,SPX,0,0,
2015-12-24,SPX,0,0,
2015-12-25,SPX,0,0,
2015-12-28,SPX,0,0,
2015-12-29,SPX,0,0,
2015-12-30,SPX,0,0,
2015-12-31,SPX,0,0,
2016-01-01,SPX,0,0,
2016-01-04,SPX,0,0,
2016-01-05,SPX,0,0,
2016-01-06,SPX,0,0,
2016-01-07,SPX,1,0,-0.271088146766862
2016-01-08,SPX,0,0,
2016-01-11,SPX,0,0,
2016-01-12,SPX,0,0,
2016-01-13,SPX,1,0,-0.32931147689030915
2016-01-14,SPX,0,0,
2016-01-15,SPX,0,0,
2016-01-18,SPX,0,0,
2016-01-19,SPX,0,0,
2016-01-20,SPX,0,0,
2016-01-21,SPX,0,0,
2016-01-22,SPX,0,0,
2016-01-25,SPX,0,0,
2016-01-26,SPX,0,0,
2016-01-27,SPX,0,0,
2016-01-28,SPX,0,0,
2016-01-29,SPX,0,0,
2016-02-01,SPX,0,0,
2016-02-02,SPX,0,0,
2016-02-03,SPX,0,0,
2016-02-04,SPX,0,0,
2016-02-05,SPX,0,0,
2016-02-08,SPX,0,0,
2016-02-09,SPX,0,0,
2016-02-10,SPX,0,0,
2016-02-11,SPX,0,0,
2016-02-12,SPX,0,0,
2016-02-15,SPX,0,0,
2016-02-16,SPX,0,0,
2016-02-17,SPX,0,0,
2016-02-18,SPX,0,0,
2016-02-19,SPX,0,0,
2016-02-22,SPX,0,0,
2016-02-23,SPX,0,0,
2016-02-24,SPX,0,0,
2016-02-25,SPX,0,0,
2016-02-26,SPX,0,0,
2016-02-29,SPX,0,0,
2016-03-01,SPX,0,0,
2016-03-02,SPX,0,0,
2016-03-03,SPX,0,0,
2016-03-04,SPX,0,0,
2016-03-07,SPX,0,0,
2016-03-08,SPX,0,0,
2016-03-09,SPX,0,0,
2016-03-10,SPX,0,0,
2016-03-11,SPX,0,0,
2016-03-14,SPX,0,0,
2016-03-15,SPX,0,0,
2016-03-16,SPX,0,0,
2016-03-17,SPX,0,0,
2016-03-18,SPX,0,0,
2016-03-21,SPX,0,0,
2016-03-22,SPX,0,0,
2016-03-23,SPX,0,0,
2016-03-24,SPX,0,0,
2016-03-25,SPX,0,0,
2016-03-28,SPX,0,0,
2016-03-29,SPX,0,0,
2016-03-30,SPX,0,0,
2016-03-31,SPX,0,0,
2016-04-01,SPX,0,0,
2016-04-04,SPX,0,0,
2016-04-05,SPX,0,0,
2016-04-06,SPX,0,0,
2016-04-07,SPX,0,0,
2016-04-08,SPX,0,0,
2016-04-11,SPX,0,0,
2016-04-12,SPX,0,0,
2016-04-13,SPX,0,0,
2016-04-14,SPX,0,0,
2016-04-15,SPX,0,0,
2016-04-18,SPX,0,0,
2016-04-19,SPX,0,0,
2016-04-20,SPX,0,0,
2016-04-21,SPX,0,0,
2016-04-22,SPX,0,0,
2016-04-25,SPX,0,0,
2016-04-26,SPX,0,0,
2016-04-27,SPX,0,0,
2016-04-28,SPX,0,0,
2016-04-29,SPX,0,0,
2016-05-02,SPX,0,0,
2016-05-03,SPX,0,0,
2016-05-04,SPX,0,0,
2016-05-05,SPX,0,0,
2016-05-06,SPX,0,0,
2016-05-09,SPX,0,0,
2016-05-10,SPX,0,0,
2016-05-11,SPX,0,0,
2016-05-12,SPX,0,0,
2016-05-13,SPX,0,0,
2016-05-16,SPX,0,0,
2016-05-17,SPX,0,0,
2016-05-18,SPX,0,0,
2016-05-19,SPX,0,0,
2016-05-20,SPX,0,0,
2016-05-23,SPX,0,0,
2016-05-24,SPX,0,0,
2016-05-25,SPX,0,0,
2016-05-26,SPX,0,0,
2016-05-27,SPX,0,0,
2016-05-30,SPX,0,0,
2016-05-31,SPX,0,0,
2016-06-01,SPX,0,0,
2016-06-02,SPX,0,0,
2016-06-03,SPX,0,0,
2016-06-06,SPX,0,0,
2016-06-07,SPX,0,0,
2016-06-08,SPX,0,0,
2016-06-09,SPX,0,0,
2016-06-10,SPX,0,0,
2016-06-13,SPX,0,0,
2016-06-14,SPX,0,0,
2016-06-15,SPX,0,0,
2016-06-16,SPX,0,0,
2016-06-17,SPX,0,0,
2016-06-20,SPX,0,0,
2016-06-21,SPX,0,0,
2016-06-22,SPX,0,0,
2016-06-23,SPX,0,0,
2016-06-24,SPX,1,1,-1.9958947533960096
2016-06-27,SPX,0,0,
2016-06-28,SPX,0,0,
2016-06-29,SPX,0,0,
2016-06-30,SPX,0,0,
2016-07-01,SPX,0,0,
2016-07-04,SPX,0,0,
2016-07-05,SPX,0,0,
2016-07-06,SPX,0,0,
2016-07-07,SPX,0,0,
2016-07-08,SPX,0,0,
2016-07-11,SPX,0,0,
2016-07-12,SPX,0,0,
2016-07-13,SPX,0,0,
2016-07-14,SPX,0,0,
2016-07-15,SPX,0,0,
2016-07-18,SPX,0,0,
2016-07-19,SPX,0,0,
2016-07-20,SPX,0,0,
2016-07-21,SPX,0,0,
2016-07-22,SPX,0,0,
2016-07-25,SPX,0,0,
2016-07-26,SPX,0,0,
2016-07-27,SPX,0,0,
2016-07-28,SPX,0,0,
2016-07-29,SPX,0,0,
2016-08-01,SPX,0,0,
2016-08-02,SPX,0,0,
2016-08-03,SPX,0,0,
2016-08-04,SPX,0,0,
2016-08-05,SPX,0,0,
2016-08-08,SPX,0,0,
2016-08-09,SPX,0,0,
2016-08-10,SPX,0,0,
2016-08-11,SPX,0,0,
2016-08-12,SPX,0,0,
2016-08-15,SPX,0,0,
2016-08-16,SPX,0,0,
2016-08-17,SPX,0,0,
2016-08-18,SPX,0,0,
2016-08-19,SPX,0,0,
2016-08-22,SPX,0,0,
2016-08-23,SPX,0,0,
2016-08-24,SPX,0,0,
2016-08-25,SPX,0,0,
2016-08-26,SPX,0,0,
2016-08-29,SPX,0,0,
2016-08-30,SPX,0,0,
2016-08-31,SPX,0,0,
2016-09-01,SPX,0,0,
2016-09-02,SPX,0,0,
2016-09-05,SPX,0,0,
2016-09-06,SPX,0,0,
2016-09-07,SPX,0,0,
2016-09-08,SPX,0,0,
2016-09-09,SPX,1,1,-1.1966685586036439
2016-09-12,SPX,0,0,
2016-09-13,SPX,0,0,
2016-09-14,SPX,0,0,
2016-09-15,SPX,0,0,
2016-09-16,SPX,0,0,
2016-09-19,SPX,0,0,
2016-09-20,SPX,0,0,
2016-09-21,SPX,0,0,
2016-09-22,SPX,0,0,
2016-09-23,SPX,0,0,
2016-09-26,SPX,0,0,
2016-09-27,SPX,0,0,
2016-09-28,SPX,0,0,
2016-09-29,SPX,0,0,
2016-09-30,SPX,0,0,
2016-10-03,SPX,0,0,
2016-10-04,SPX,0,0,
2016-10-05,SPX,0,0,
2016-10-06,SPX,0,0,
2016-10-07,SPX,0,0,
2016-10-10,SPX,0,0,
2016-10-11,SPX,0,0,
2016-10-12,SPX,0,0,
2016-10-13,SPX,0,0,
2016-10-14,SPX,0,0,
2016-10-17,SPX,0,0,
2016-10-18,SPX,0,0,
2016-10-19,SPX,0,0,
2016-10-20,SPX,0,0,
2016-10-21,SPX,0,0,
2016-10-24,SPX,0,0,
2016-10-25,SPX,0,0,
2016-10-26,SPX,0,0,
2016-10-27,SPX,0,0,
2016-10-28,SPX,0,0,
2016-10-31,SPX,0,0,
2016-11-01,SPX,0,0,
2016-11-02,SPX,0,0,
2016-11-03,SPX,0,0,
2016-11-04,SPX,0,0,
2016-11-07,SPX,0,0,
2016-11-08,SPX,0,0,
2016-11-09,SPX,0,0,
2016-11-10,SPX,0,0,
2016-11-11,SPX,0,0,
2016-11-14,SPX,0,0,
2016-11-15,SPX,0,0,
2016-11-16,SPX,0,0,
2016-11-17,SPX,0,0,
2016-11-18,SPX,0,0,
2016-11-21,SPX,0,0,
2016-11-22,SPX,0,0,
2016-11-23,SPX,0,0,
2016-11-24,SPX,0,0,
2016-11-25,SPX,0,0,
2016-11-28,SPX,0,0,
2016-11-29,SPX,0,0,
2016-11-30,SPX,0,0,
2016-12-01,SPX,0,0,
2016-12-02,SPX,0,0,
2016-12-05,SPX,0,0,
2016-12-06,SPX,0,0,
2016-12-07,SPX,0,0,
2016-12-08,SPX,0,0,
2016-12-09,SPX,0,0,
2016-12-12,SPX,0,0,
2016-12-13,SPX,0,0,
2016-12-14,SPX,0,0,
2016-12-15,SPX,0,0,
2016-12-16,SPX,0,0,
2016-12-19,SPX,0,0,
2016-12-20,SPX,0,0,
2016-12-21,SPX,0,0,
2016-12-22,SPX,0,0,
2016-12-23,SPX,0,0,
2016-12-26,SPX,0,0,
2016-12-27,SPX,0,0,
2016-12-28,SPX,0,0,
2016-12-29,SPX,0,0,
2016-12-30,SPX,0,0,
2017-01-02,SPX,0,0,
2017-01-03,SPX,0,0,
2017-01-04,SPX,0,0,
2017-01-05,SPX,0,0,
2017-01-06,SPX,0,0,
2017-01-09,SPX,0,0,
2017-01-10,SPX,0,0,
2017-01-11,SPX,0,0,
2017-01-12,SPX,0,0,
2017-01-13,SPX,0,0,
2017-01-16,SPX,0,0,
2017-01-17,SPX,0,0,
2017-01-18,SPX,0,0,
2017-01-19,SPX,0,0,
2017-01-20,SPX,0,0,
2017-01-23,SPX,0,0,
2017-01-24,SPX,0,0,
2017-01-25,SPX,0,0,
2017-01-26,SPX,0,0,
2017-01-27,SPX,0,0,
2017-01-30,SPX,0,0,
2017-01-31,SPX,0,0,
2017-02-01,SPX,0,0,
2017-02-02,SPX,0,0,
2017-02-03,SPX,0,0,
2017-02-06,SPX,0,0,
2017-02-07,SPX,0,0,
2017-02-08,SPX,0,0,
2017-02-09,SPX,0,0,
2017-02-10,SPX,0,0,
2017-02-13,SPX,0,0,
2017-02-14,SPX,0,0,
2017-02-15,SPX,0,0,
2017-02-16,SPX,0,0,
2017-02-17,SPX,0,0,
2017-02-20,SPX,0,0,
2017-02-21,SPX,0,0,
2017-02-22,SPX,0,0,
2017-02-23,SPX,0,0,
2017-02-24,SPX,0,0,
2017-02-27,SPX,0,0,
2017-02-28,SPX,0,0,
2017-03-01,SPX,0,0,
2017-03-02,SPX,0,0,
2017-03-03,SPX,0,0,
2017-03-06,SPX,0,0,
2017-03-07,SPX,0,0,
2017-03-08,SPX,0,0,
2017-03-09,SPX,0,0,
2017-03-10,SPX,0,0,
2017-03-13,SPX,0,0,
2017-03-14,SPX,0,0,
2017-03-15,SPX,0,0,
2017-03-16,SPX,0,0,
2017-03-17,SPX,0,0,
2017-03-20,SPX,0,0,
2017-03-21,SPX,0,0,
2017-03-22,SPX,0,0,
2017-03-23,SPX,0,0,
2017-03-24,SPX,0,0,
2017-03-27,SPX,0,0,
2017-03-28,SPX,0,0,
2017-03-29,SPX,0,0,
2017-03-30,SPX,0,0,
2017-03-31,SPX,0,0,
2017-04-03,SPX,0,0,
2017-04-04,SPX,0,0,
2017-04-05,SPX,0,0,
2017-04-06,SPX,0,0,
2017-04-07,SPX,0,0,
2017-04-10,SPX,0,0,
2017-04-11,SPX,0,0,
2017-04-12,SPX,0,0,
2017-04-13,SPX,0,0,
2017-04-14,SPX,0,0,
2017-04-17,SPX,0,0,
2017-04-18,SPX,0,0,
2017-04-19,SPX,0,0,
2017-04-20,SPX,0,0,
2017-04-21,SPX,0,0,
2017-04-24,SPX,0,0,
2017-04-25,SPX,0,0,
2017-04-26,SPX,0,0,
2017-04-27,SPX,0,0,
2017-04-28,SPX,0,0,
2017-05-01,SPX,0,0,
2017-05-02,SPX,0,0,
2017-05-03,SPX,0,0,
2017-05-04,SPX,0,0,
2017-05-05,SPX,0,0,
2017-05-08,SPX,0,0,
2017-05-09,SPX,0,0,
2017-05-10,SPX,0,0,
2017-05-11,SPX,0,0,
2017-05-12,SPX,0,0,
2017-05-15,SPX,0,0,
2017-05-16,SPX,0,0,
2017-05-17,SPX,1,0,-0.564027923973178
2017-05-18,SPX,0,0,
2017-05-19,SPX,0,0,
2017-05-22,SPX,0,0,
2017-05-23,SPX,0,0,
2017-05-24,SPX,0,0,
2017-05-25,SPX,0,0,
2017-05-26,SPX,0,0,
2017-05-29,SPX,0,0,
2017-05-30,SPX,0,0,
2017-05-31,SPX,0,0,
2017-06-01,SPX,0,0,
2017-06-02,SPX,0,0,
2017-06-05,SPX,0,0,
2017-06-06,SPX,0,0,
2017-06-07,SPX,0,0,
2017-06-08,SPX,0,0,
2017-06-09,SPX,0,0,
2017-06-12,SPX,0,0,
2017-06-13,SPX,0,0,
2017-06-14,SPX,0,0,
2017-06-15,SPX,0,0,
2017-06-16,SPX,0,0,
2017-06-19,SPX,0,0,
2017-06-20,SPX,0,0,
2017-06-21,SPX,0,0,
2017-06-22,SPX,0,0,
2017-06-23,SPX,0,0,
2017-06-26,SPX,0,0,
2017-06-27,SPX,0,0,
2017-06-28,SPX,0,0,
2017-06-29,SPX,0,0,
2017-06-30,SPX,0,0,
2017-07-03,SPX,0,0,
2017-07-04,SPX,0,0,
2017-07-05,SPX,0,0,
2017-07-06,SPX,0,0,
2017-07-07,SPX,0,0,
2017-07-10,SPX,0,0,
2017-07-11,SPX,0,0,
2017-07-12,SPX,0,0,
2017-07-13,SPX,0,0,
2017-07-14,SPX,0,0,
2017-07-17,SPX,0,0,
2017-07-18,SPX,0,0,
2017-07-19,SPX,0,0,
2017-07-20,SPX,0,0,
2017-07-21,SPX,0,0,
2017-07-24,SPX,0,0,
2017-07-25,SPX,0,0,
2017-07-26,SPX,0,0,
2017-07-27,SPX,0,0,
2017-07-28,SPX,0,0,
2017-07-31,SPX,0,0,
2017-08-01,SPX,0,0,
2017-08-02,SPX,0,0,
2017-08-03,SPX,0,0,
2017-08-04,SPX,0,0,
2017-08-07,SPX,0,0,
2017-08-08,SPX,0,0,
2017-08-09,SPX,0,0,
2017-08-10,SPX,1,0,-0.28998388989361246
2017-08-11,SPX,0,0,
2017-08-14,SPX,0,0,
2017-08-15,SPX,0,0,
2017-08-16,SPX,0,0,
2017-08-17,SPX,1,0,-0.1148165805304786
2017-08-18,SPX,0,0,
2017-08-21,SPX,0,0,
2017-08-22,SPX,0,0,
2017-08-23,SPX,0,0,
2017-08-24,SPX,0,0,
2017-08-25,SPX,0,0,
2017-08-28,SPX,0,0,
2017-08-29,SPX,0,0,
2017-08-30,SPX,0,0,
2017-08-31,SPX,0,0,
2017-09-01,SPX,0,0,
2017-09-04,SPX,0,0,
2017-09-05,SPX,0,0,
2017-09-06,SPX,0,0,
2017-09-07,SPX,0,0,
2017-09-08,SPX,0,0,
2017-09-11,SPX,0,0,
2017-09-12,SPX,0,0,
2017-09-13,SPX,0,0,
2017-09-14,SPX,0,0,
2017-09-15,SPX,0,0,
2017-09-18,SPX,0,0,
2017-09-19,SPX,0,0,
2017-09-20,SPX,0,0,
2017-09-21,SPX,0,0,
2017-09-22,SPX,0,0,
2017-09-25,SPX,0,0,
2017-09-26,SPX,0,0,
2017-09-27,SPX,0,0,
2017-09-28,SPX,0,0,
2017-09-29,SPX,0,0,
2017-10-02,SPX,0,0,
2017-10-03,SPX,0,0,
2017-10-04,SPX,0,0,
2017-10-05,SPX,0,0,
2017-10-06,SPX,0,0,
2017-10-09,SPX,0,0,
2017-10-10,SPX,0,0,
2017-10-11,SPX,0,0,
2017-10-12,SPX,0,0,
2017-10-13,SPX,0,0,
2017-10-16,SPX,0,0,
2017-10-17,SPX,0,0,
2017-10-18,SPX,0,0,
2017-10-19,SPX,0,0,
2017-10-20,SPX,0,0,
2017-10-23,SPX,0,0,
2017-10-24,SPX,0,0,
2017-10-25,SPX,0,0,
2017-10-26,SPX,0,0,
2017-10-27,SPX,0,0,
2017-10-30,SPX,0,0,
2017-10-31,SPX,0,0,
2017-11-01,SPX,0,0,
2017-11-02,SPX,0,0,
2017-11-03,SPX,0,0,
2017-11-06,SPX,0,0,
2017-11-07,SPX,0,0,
2017-11-08,SPX,0,0,
2017-11-09,SPX,0,0,
2017-11-10,SPX,0,0,
2017-11-13,SPX,0,0,
2017-11-14,SPX,0,0,
2017-11-15,SPX,0,0,
2017-11-16,SPX,0,0,
2017-11-17,SPX,0,0,
2017-11-20,SPX,0,0,
2017-11-21,SPX,0,0,
2017-11-22,SPX,0,0,
2017-11-23,SPX,0,0,
2017-11-24,SPX,0,0,
2017-11-27,SPX,0,0,
2017-11-28,SPX,0,0,
2017-11-29,SPX,0,0,
2017-11-30,SPX,0,0,
2017-12-01,SPX,0,0,
2017-12-04,SPX,0,0,
2017-12-05,SPX,0,0,
2017-12-06,SPX,0,0,
2017-12-07,SPX,0,0,
2017-12-08,SPX,0,0,
2017-12-11,SPX,0,0,
2017-12-12,SPX,0,0,
2017-12-13,SPX,0,0,
2017-12-14,SPX,0,0,
2017-12-15,SPX,0,0,
2017-12-18,SPX,0,0,
2017-12-19,SPX,0,0,
2017-12-20,SPX,0,0,
2017-12-21,SPX,0,0,
2017-12-22,SPX,0,0,
2017-12-25,SPX,0,0,
2017-12-26,SPX,0,0,
2017-12-27,SPX,0,0,
2017-12-28,SPX,0,0,
2017-12-29,SPX,0,0,
2018-01-01,SPX,0,0,
2018-01-02,SPX,0,0,
2018-01-03,SPX,0,0,
2018-01-04,SPX,0,0,
2018-01-05,SPX,0,0,
2018-01-08,SPX,0,0,
2018-01-09,SPX,0,0,
2018-01-10,SPX,0,0,
2018-01-11,SPX,0,0,
2018-01-12,SPX,0,0,
2018-01-15,SPX,0,0,
2018-01-16,SPX,0,0,
2018-01-17,SPX,0,0,
2018-01-18,SPX,0,0,
2018-01-19,SPX,0,0,
2018-01-22,SPX,0,0,
2018-01-23,SPX,0,0,
2018-01-24,SPX,0,0,
2018-01-25,SPX,0,0,
2018-01-26,SPX,0,0,
2018-01-29,SPX,0,0,
2018-01-30,SPX,0,0,
2018-01-31,SPX,0,0,
2018-02-01,SPX,0,0,
2018-02-02,SPX,1,0,-0.5284854591157293
2018-02-05,SPX,1,1,-2.2852569685082518
2018-02-06,SPX,0,0,
2018-02-07,SPX,0,0,
2018-02-08,SPX,1,0,-1.425639028552328
2018-02-09,SPX,0,0,
2018-02-12,SPX,0,0,
2018-02-13,SPX,0,0,
2018-02-14,SPX,0,0,
2018-02-15,SPX,0,0,
2018-02-16,SPX,0,0,
2018-02-19,SPX,0,0,
2018-02-20,SPX,0,0,
2018-02-21,SPX,0,0,
2018-02-22,SPX,0,0,
2018-02-23,SPX,0,0,
2018-02-26,SPX,0,0,
2018-02-27,SPX,0,0,
2018-02-28,SPX,0,0,
2018-03-01,SPX,0,0,
2018-03-02,SPX,0,0,
2018-03-05,SPX,0,0,
2018-03-06,SPX,0,0,
2018-03-07,SPX,0,0,
2018-03-08,SPX,0,0,
2018-03-09,SPX,0,0,
2018-03-12,SPX,0,0,
2018-03-13,SPX,0,0,
2018-03-14,SPX,0,0,
2018-03-15,SPX,0,0,
2018-03-16,SPX,0,0,
2018-03-19,SPX,0,0,
2018-03-20,SPX,0,0,
2018-03-21,SPX,0,0,
2018-03-22,SPX,1,0,-0.6585875749513368
2018-03-23,SPX,0,0,
2018-03-26,SPX,0,0,
2018-03-27,SPX,0,0,
2018-03-28,SPX,0,0,
2018-03-29,SPX,0,0,
2018-03-30,SPX,0,0,
2018-04-02,SPX,0,0,
2018-04-03,SPX,0,0,
2018-04-04,SPX,0,0,
2018-04-05,SPX,0,0,
2018-04-06,SPX,0,0,
2018-04-09,SPX,0,0,
2018-04-10,SPX,0,0,
2018-04-11,SPX,0,0,
2018-04-12,SPX,0,0,
2018-04-13,SPX,0,0,
2018-04-16,SPX,0,0,
2018-04-17,SPX,0,0,
2018-04-18,SPX,0,0,
2018-04-19,SPX,0,0,
2018-04-20,SPX,0,0,
2018-04-23,SPX,0,0,
2018-04-24,SPX,0,0,
2018-04-25,SPX,0,0,
2018-04-26,SPX,0,0,
2018-04-27,SPX,0,0,
2018-04-30,SPX,0,0,
2018-05-01,SPX,0,0,
2018-05-02,SPX,0,0,
2018-05-03,SPX,0,0,
2018-05-04,SPX,0,0,
2018-05-07,SPX,0,0,
2018-05-08,SPX,0,0,
2018-05-09,SPX,0,0,
2018-05-10,SPX,0,0,
2018-05-11,SPX,0,0,
2018-05-14,SPX,0,0,
2018-05-15,SPX,0,0,
2018-05-16,SPX,0,0,
2018-05-17,SPX,0,0,
2018-05-18,SPX,0,0,
2018-05-21,SPX,0,0,
2018-05-22,SPX,0,0,
2018-05-23,SPX,0,0,
2018-05-24,SPX,0,0,
2018-05-25,SPX,0,0,
2018-05-28,SPX,0,0,
2018-05-29,SPX,0,0,
2018-05-30,SPX,0,0,
2018-05-31,SPX,0,0,
2018-06-01,SPX,0,0,
2018-06-04,SPX,0,0,
2018-06-05,SPX,0,0,
2018-06-06,SPX,0,0,
2018-06-07,SPX,0,0,
2018-06-08,SPX,0,0,
2018-06-11,SPX,0,0,
2018-06-12,SPX,0,0,
2018-06-13,SPX,0,0,
2018-06-14,SPX,0,0,
2018-06-15,SPX,0,0,
2018-06-18,SPX,0,0,
2018-06-19,SPX,0,0,
2018-06-20,SPX,0,0,
2018-06-21,SPX,0,0,
2018-06-22,SPX,0,0,
2018-06-25,SPX,0,0,
2018-06-26,SPX,0,0,
2018-06-27,SPX,0,0,
2018-06-28,SPX,0,0,
2018-06-29,SPX,0,0,
2018-07-02,SPX,0,0,
2018-07-03,SPX,0,0,
2018-07-04,SPX,0,0,
2018-07-05,SPX,0,0,
2018-07-06,SPX,0,0,
2018-07-09,SPX,0,0,
2018-07-10,SPX,0,0,
2018-07-11,SPX,0,0,
