Date,Index,Drawdown
2025-07-14,IBEX,-0.45488738832937625
2025-07-15,IBEX,-0.46118802113826485
2025-07-16,IBEX,-0.46076101489957366
2025-07-17,IBEX,-0.45655233679327134
2025-07-18,IBEX,-0.4567659599773709
2025-07-21,IBEX,-0.4551180618738133
2025-07-22,IBEX,-0.45472987253802977
2025-07-23,IBEX,-0.4537056352086094
2025-07-24,IBEX,-0.4464304643244905
2025-07-25,IBEX,-0.447176496435725
2025-07-28,IBEX,-0.44784086028370707
2025-07-29,IBEX,-0.4429121986188912
2025-07-30,IBEX,-0.44163625326998235
2025-07-31,IBEX,-0.44099982878198385
2025-08-01,IBEX,-0.4515946786227074
2025-08-04,IBEX,-0.44161600624299646
2025-08-05,IBEX,-0.44078598582543316
2025-08-06,IBEX,-0.435797418862219
2025-08-07,IBEX,-0.42984017258014673
2025-08-08,IBEX,-0.4246631528304966
2025-08-11,IBEX,-0.42346133561005994
2025-08-12,IBEX,-0.4233410562463614
2025-08-13,IBEX,-0.41713028242260564
2025-08-14,IBEX,-0.40993743519788817
2025-08-15,IBEX,-0.4071965260758671
2025-08-18,IBEX,-0.4081868330903452
2025-08-19,IBEX,-0.40616865209513753
2025-08-20,IBEX,-0.4066228268848915
2025-08-21,IBEX,-0.4061689994576344
2025-08-22,IBEX,-0.40257125526500304
2025-08-25,IBEX,-0.4076878158268733
2025-08-26,IBEX,-0.4133878254278027
2025-08-27,IBEX,-0.41721809191330816
2025-08-28,IBEX,-0.41526207570834717
2025-08-29,IBEX,-0.4205468969759667
2025-09-01,IBEX,-0.420407224559337
2025-09-02,IBEX,-0.4296047034060715
2025-09-03,IBEX,-0.42630921388339826
2025-09-04,IBEX,-0.42133078271844027
2025-09-05,IBEX,-0.42395107702035983
2025-09-08,IBEX,-0.41811202954650306
2025-09-09,IBEX,-0.41727095564340877
2025-09-10,IBEX,-0.40980981593919485
2025-09-11,IBEX,-0.4057977485270573
2025-09-12,IBEX,-0.40630600480669743
2025-09-15,IBEX,-0.4029453368392045
2025-09-16,IBEX,-0.4120033903682556
2025-09-17,IBEX,-0.4134049161252503
2025-09-18,IBEX,-0.4115388042463495
2025-09-19,IBEX,-0.4082403688016898
2025-09-22,IBEX,-0.4151910459582081
2025-09-23,IBEX,-0.4122631875273042
2025-09-24,IBEX,-0.4108535458474649
2025-09-25,IBEX,-0.41244149374006844
2025-09-26,IBEX,-0.4048638584300136
2025-09-29,IBEX,-0.4061874112984668
2025-09-30,IBEX,-0.40006626611297424
2025-10-01,IBEX,-0.3975979643066361
2025-10-02,IBEX,-0.399251717006752
2025-10-03,IBEX,-0.3958151608569278
2025-10-06,IBEX,-0.3969171202993007
2025-10-07,IBEX,-0.3980696011593716
2025-10-08,IBEX,-0.3922326012903059
2025-10-09,IBEX,-0.3958679683472498
2025-10-10,IBEX,-0.4000807763478197
2025-10-13,IBEX,-0.3975625972878031
2025-10-14,IBEX,-0.39582848748753197
2025-10-15,IBEX,-0.396452912806202
2025-10-16,IBEX,-0.393533400470776
2025-10-17,IBEX,-0.39526856104353825
2025-10-20,IBEX,-0.38652531446749616
2025-10-21,IBEX,-0.3889019147463786
2025-10-22,IBEX,-0.38834018490777833
2025-10-23,IBEX,-0.3879294676220455
2025-10-24,IBEX,-0.3852494374293257
2025-10-27,IBEX,-0.37989714541815023
2025-10-28,IBEX,-0.3765422289637479
2025-10-29,IBEX,-0.37410156323814014
2025-10-30,IBEX,-0.3783713948579016
2025-10-31,IBEX,-0.37866988123430334
2025-11-03,IBEX,-0.3784993711387544
2025-11-04,IBEX,-0.37852260893700085
2025-11-05,IBEX,-0.3761244832215611
2025-11-06,IBEX,-0.3753653842665077
2025-11-07,IBEX,-0.3838163656027658
2025-11-10,IBEX,-0.3730188373108644
2025-11-11,IBEX,-0.36507635848377107
2025-11-12,IBEX,-0.3563424285166886
2025-11-13,IBEX,-0.35783169212054167
2025-11-14,IBEX,-0.3668626464819167
2025-11-17,IBEX,-0.3736110657992755
2025-11-18,IBEX,-0.38714174687863345
2025-11-19,IBEX,-0.3847340890615656
2025-11-20,IBEX,-0.38088938990858834
2025-11-21,IBEX,-0.3873898500790094
2025-11-24,IBEX,-0.38176663948347456
2025-11-25,IBEX,-0.3751006833353866
2025-11-26,IBEX,-0.36663323845849216
2000-01-04,SPX,0.0
2000-01-05,SPX,0.0
2000-01-06,SPX,0.0
2000-01-07,SPX,0.0
2000-01-10,SPX,0.0
2000-01-11,SPX,-0.0131485767889028
2000-01-12,SPX,-0.017486795065202676
2000-01-13,SPX,-0.005602074460051787
2000-01-14,SPX,0.0
2000-01-17,SPX,0.0
2000-01-18,SPX,-0.006855516976735143
2000-01-19,SPX,-0.00633693975842442
2000-01-20,SPX,-0.01341242943538734
2000-01-21,SPX,-0.01628987930505066
2000-01-24,SPX,-0.04385597901861249
2000-01-25,SPX,-0.038074669873603306
2000-01-26,SPX,-0.04213555286132309
2000-01-27,SPX,-0.04591548139753032
2000-01-28,SPX,-0.07247796980827925
2000-01-31,SPX,-0.0493781722838843
2000-02-01,SPX,-0.0393284446127391
2000-02-02,SPX,-0.0394375421738723
2000-02-03,SPX,-0.028693317097518878
2000-02-04,SPX,-0.029102366429506588
2000-02-07,SPX,-0.029190986095808502
2000-02-08,SPX,-0.017348578482401567
2000-02-09,SPX,-0.038018766162955187
2000-02-10,SPX,-0.034536160476651645
2000-02-11,SPX,-0.05499655882708143
2000-02-14,SPX,-0.0530773637618448
2000-02-15,SPX,-0.044862859555654944
2000-02-16,SPX,-0.05470972442755384
2000-02-17,SPX,-0.05430792110364602
2000-02-18,SPX,-0.08347978214490148
2000-02-21,SPX,-0.08347978214490148
2000-02-22,SPX,-0.07934932478418788
2000-02-23,SPX,-0.07356658982481379
2000-02-24,SPX,-0.07852275872521053
2000-02-25,SPX,-0.09228971107650041
2000-02-28,SPX,-0.08234385796222887
2000-02-29,SPX,-0.06992331500216176
2000-03-01,SPX,-0.0612716349720257
2000-03-02,SPX,-0.05952397796373643
2000-03-03,SPX,-0.04105034496293525
2000-03-06,SPX,-0.05330255893279534
2000-03-07,SPX,-0.07788383927312315
2000-03-08,SPX,-0.07037769513427372
2000-03-09,SPX,-0.04687724262982784
2000-03-10,SPX,-0.05138937812748179
2000-03-13,SPX,-0.05920716780972202
2000-03-14,SPX,-0.07599441843591237
2000-03-15,SPX,-0.053834343905100446
2000-03-16,SPX,-0.009794326512478468
2000-03-17,SPX,-0.005729075426320285
2000-03-20,SPX,-0.011066153134639545
2000-03-21,SPX,0.0
2000-03-22,SPX,0.0
2000-03-23,SPX,0.0
2000-03-24,SPX,0.0
2000-03-27,SPX,-0.0023596196528951063
2000-03-28,SPX,-0.01297589443971603
2000-03-29,SPX,-0.012458836757591296
2000-03-30,SPX,-0.02603737924616245
2000-03-31,SPX,-0.019084491232037704
2000-04-03,SPX,-0.014259146489285501
2000-04-04,SPX,-0.021643936416586573
2000-04-05,SPX,-0.026473218450111857
2000-04-06,SPX,-0.017372141501203253
2000-04-07,SPX,-0.007596865925475038
2000-04-10,SPX,-0.015409173872599546
2000-04-11,SPX,-0.017945147576143516
2000-04-12,SPX,-0.04006390633803858
2000-04-13,SPX,-0.05766738800085025
2000-04-14,SPX,-0.11424984158652174
2000-04-17,SPX,-0.0854203472775461
2000-04-18,SPX,-0.059574054843724356
2000-04-19,SPX,-0.0688437472251241
2000-04-20,SPX,-0.06424323798198173
2000-04-21,SPX,-0.06424323798198173
2000-04-24,SPX,-0.06730104818046323
2000-04-25,SPX,-0.03676980690622844
2000-04-26,SPX,-0.04755465156382044
2000-04-27,SPX,-0.04499601949143994
2000-04-28,SPX,-0.0531733467708555
2000-05-01,SPX,-0.04291621965504322
2000-05-02,SPX,-0.05733902386260514
2000-05-03,SPX,-0.07789044823103775
2000-05-04,SPX,-0.08150099352812967
2000-05-05,SPX,-0.06659626757605874
2000-05-08,SPX,-0.07212453841297572
2000-05-09,SPX,-0.07999563550255429
2000-05-10,SPX,-0.0991455760731692
2000-05-11,SPX,-0.08316071928342683
2000-05-12,SPX,-0.07463656654629591
2000-05-15,SPX,-0.05441077080621237
2000-05-16,SPX,-0.0455457721208975
2000-05-17,SPX,-0.057495270149919286
2000-05-18,SPX,-0.06441465879867236
2000-05-19,SPX,-0.08432344784732282
2000-05-22,SPX,-0.08838707110561239
2000-05-23,SPX,-0.10603779680842396
2000-05-24,SPX,-0.08979523296151704
2000-05-25,SPX,-0.10127210802076747
2000-05-26,SPX,-0.10355187150605971
2000-05-29,SPX,-0.10355187150605971
2000-05-30,SPX,-0.07510488103537571
2000-05-31,SPX,-0.07630854166407186
2000-06-01,SPX,-0.058145747238476986
2000-06-02,SPX,-0.03983001910943995
2000-06-05,SPX,-0.046109693064721125
2000-06-06,SPX,-0.05249407459721844
2000-06-07,SPX,-0.04374739304500441
2000-06-08,SPX,-0.050065818257445605
2000-06-09,SPX,-0.05313835348506657
2000-06-12,SPX,-0.060281527251905276
2000-06-13,SPX,-0.045170654785465114
2000-06-14,SPX,-0.04445608830488268
2000-06-15,SPX,-0.03914910134729743
2000-06-16,SPX,-0.048466521429814335
2000-06-19,SPX,-0.0345728013210701
2000-06-20,SPX,-0.04112431493985935
2000-06-21,SPX,-0.03906056207832587
2000-06-22,SPX,-0.05673047765755479
2000-06-23,SPX,-0.06370648649043165
2000-06-26,SPX,-0.05476616934497702
2000-06-27,SPX,-0.05786289535566713
2000-06-28,SPX,-0.0550936565089577
2000-06-29,SPX,-0.06320159033410788
2000-06-30,SPX,-0.05530488392057786
2000-07-03,SPX,-0.04565149677715086
2000-07-04,SPX,-0.04565149677715086
2000-07-05,SPX,-0.06091085764772519
2000-07-06,SPX,-0.05415610037462437
2000-07-07,SPX,-0.0398307783070434
2000-07-10,SPX,-0.04196268768667022
2000-07-11,SPX,-0.03855373051732025
2000-07-12,SPX,-0.03076846338293826
2000-07-13,SPX,-0.02887464704648679
2000-07-14,SPX,-0.019737820319973398
2000-07-17,SPX,-0.01940678356469383
2000-07-18,SPX,-0.030341436823481893
2000-07-19,SPX,-0.03801873368842601
2000-07-20,SPX,-0.029224436043451818
2000-07-21,SPX,-0.03925929532252015
2000-07-24,SPX,-0.049635206831647016
2000-07-25,SPX,-0.04305100989615518
2000-07-26,SPX,-0.05746976443599017
2000-07-27,SPX,-0.059288575661888276
2000-07-28,SPX,-0.07878203129770245
2000-07-31,SPX,-0.07171145251199418
2000-08-01,SPX,-0.06700677831143809
2000-08-02,SPX,-0.06661761453416759
2000-08-03,SPX,-0.05766865858854375
2000-08-04,SPX,-0.05096514580518896
2000-08-07,SPX,-0.04039178174263247
2000-08-08,SPX,-0.03813695308011544
2000-08-09,SPX,-0.04460004775112947
2000-08-10,SPX,-0.05282147555140293
2000-08-11,SPX,-0.045333421619148884
2000-08-14,SPX,-0.03262748165956619
2000-08-15,SPX,-0.03726283575426437
2000-08-16,SPX,-0.040237868403931176
2000-08-17,SPX,-0.02977557894708427
2000-08-18,SPX,-0.03260071434397871
2000-08-21,SPX,-0.027581294132659973
2000-08-22,SPX,-0.028457152971796962
2000-08-23,SPX,-0.02338616327903742
2000-08-24,SPX,-0.021869806039470863
2000-08-25,SPX,-0.023076819173737606
2000-08-28,SPX,-0.01813483957156936
2000-08-29,SPX,-0.020894777648019724
2000-08-30,SPX,-0.02560760199811074
2000-08-31,SPX,-0.01587086377244351
2000-09-01,SPX,-0.013869233751399257
2000-09-04,SPX,-0.013869233751399257
2000-09-05,SPX,-0.022786640419775073
2000-09-06,SPX,-0.03245023161500726
2000-09-07,SPX,-0.025820579235815266
2000-09-08,SPX,-0.031027906023660567
2000-09-11,SPX,-0.034431269238535345
2000-09-12,SPX,-0.03915636308113146
2000-09-13,SPX,-0.037265024291675775
2000-09-14,SPX,-0.03988793581991057
2000-09-15,SPX,-0.049701931485602424
2000-09-18,SPX,-0.0636122617624969
2000-09-19,SPX,-0.05368862445434086
2000-09-20,SPX,-0.05925360995503959
2000-09-21,SPX,-0.060739087136129855
2000-09-22,SPX,-0.06095306511247378
2000-09-25,SPX,-0.06725509536339647
2000-09-26,SPX,-0.07494822020455294
2000-09-27,SPX,-0.07536314126981025
2000-09-28,SPX,-0.05502887954608371
2000-09-29,SPX,-0.06924878193321182
2000-10-02,SPX,-0.06943023769382517
2000-10-03,SPX,-0.07578210970127164
2000-10-04,SPX,-0.07070352442457417
2000-10-05,SPX,-0.0694344527813161
2000-10-06,SPX,-0.08728579816519266
2000-10-09,SPX,-0.0918054871953099
2000-10-10,SPX,-0.10158095904387654
2000-10-11,SPX,-0.11622840822306613
2000-10-12,SPX,-0.13906546837768685
2000-10-13,SPX,-0.1107954713321363
2000-10-16,SPX,-0.11050436243142114
2000-10-17,SPX,-0.1265997659397754
2000-10-18,SPX,-0.1316868335838539
2000-10-19,SPX,-0.10203101980429896
2000-10-20,SPX,-0.09676376688102994
2000-10-23,SPX,-0.09750766348869289
2000-10-24,SPX,-0.09598947898633792
2000-10-25,SPX,-0.1177349541397088
2000-10-26,SPX,-0.11803239979683866
2000-10-27,SPX,-0.10829986258000002
2000-10-30,SPX,-0.09605183804802864
2000-10-31,SPX,-0.07639988474965598
2000-11-01,SPX,-0.08170056972382655
2000-11-02,SPX,-0.07712445061845463
2000-11-03,SPX,-0.0781782415854484
2000-11-06,SPX,-0.07463137978359558
2000-11-07,SPX,-0.07483812703319681
2000-11-08,SPX,-0.08955034943141249
2000-11-09,SPX,-0.09547438526224683
2000-11-10,SPX,-0.11781629153072859
2000-11-13,SPX,-0.127374405956597
2000-11-14,SPX,-0.10714575293673834
2000-11-15,SPX,-0.10272770844458612
2000-11-16,SPX,-0.1140911148519238
2000-11-17,SPX,-0.11706564310328971
2000-11-20,SPX,-0.13341950620694132
2000-11-21,SPX,-0.1303719532012595
2000-11-22,SPX,-0.14665284623359764
2000-11-23,SPX,-0.14665284623359764
2000-11-24,SPX,-0.13421817489884325
2000-11-27,SPX,-0.12958480135365003
2000-11-28,SPX,-0.13793548123740906
2000-11-29,SPX,-0.1341755836256544
2000-11-30,SPX,-0.15176074705362874
2000-12-01,SPX,-0.15158012683094024
2000-12-04,SPX,-0.14532026854718538
2000-12-05,SPX,-0.11268574416082655
2000-12-06,SPX,-0.12900138776075742
2000-12-07,SPX,-0.1341142016117325
2000-12-08,SPX,-0.11730298174135145
2000-12-11,SPX,-0.1106845852699816
2000-12-12,SPX,-0.1165155228896726
2000-12-13,SPX,-0.12375513268353677
2000-12-14,SPX,-0.13612236201258865
2000-12-15,SPX,-0.15486540654192749
2000-12-18,SPX,-0.14807195816290286
2000-12-19,SPX,-0.1591833564622115
2000-12-20,SPX,-0.1859180690689094
2000-12-21,SPX,-0.17943000098517803
2000-12-22,SPX,-0.15965889963574476
2000-12-25,SPX,-0.15965889963574476
2000-12-26,SPX,-0.15373416761589365
2000-12-27,SPX,-0.14494525856488527
2000-12-28,SPX,-0.1415419576034087
2000-12-29,SPX,-0.1505583183630672
2001-01-01,SPX,-0.1505583183630672
2001-01-02,SPX,-0.17470992841180288
2001-01-03,SPX,-0.134366390609989
2001-01-04,SPX,-0.1435495049103136
2001-01-05,SPX,-0.16632495423767146
2001-01-08,SPX,-0.1679253207394702
2001-01-09,SPX,-0.16475932547027383
2001-01-10,SPX,-0.15679052167028018
2001-01-11,SPX,-0.14813511436038773
2001-01-12,SPX,-0.15346129422758925
2001-01-15,SPX,-0.15346129422758925
2001-01-16,SPX,-0.1482768362724881
2001-01-17,SPX,-0.14646832274020127
2001-01-18,SPX,-0.13467303494930483
2001-01-19,SPX,-0.1381658096494719
2001-01-22,SPX,-0.1379347505466605
2001-01-23,SPX,-0.1267733164941709
2001-01-24,SPX,-0.12427351275876519
2001-01-25,SPX,-0.12864283263321308
2001-01-26,SPX,-0.1302876318922136
2001-01-29,SPX,-0.1243895034773812
2001-01-30,SPX,-0.11827473324438353
2001-01-31,SPX,-0.12324375312740665
2001-02-01,SPX,-0.11846869832347262
2001-02-02,SPX,-0.13400873929882595
2001-02-05,SPX,-0.13090828123927434
2001-02-06,SPX,-0.13222484113264465
2001-02-07,SPX,-0.13955206601822923
2001-02-08,SPX,-0.14493345424205295
2001-02-09,SPX,-0.15641295003816402
2001-02-12,SPX,-0.14649414213936218
2001-02-13,SPX,-0.1539109139449546
2001-02-14,SPX,-0.1557606297279247
2001-02-15,SPX,-0.1489301161431743
2001-02-16,SPX,-0.16517388027433078
2001-02-19,SPX,-0.16517388027433078
2001-02-20,SPX,-0.17979081239480432
2001-02-21,SPX,-0.195113025059667
2001-02-22,SPX,-0.19668556248411828
2001-02-23,SPX,-0.20116076676678585
2001-02-26,SPX,-0.18730987768058327
2001-02-27,SPX,-0.19355897396013533
2001-02-28,SPX,-0.205181782436899
2001-03-01,SPX,-0.20435527988131263
2001-03-02,SPX,-0.2088872580911647
2001-03-05,SPX,-0.20426634288995127
2001-03-06,SPX,-0.19636381575082618
2001-03-07,SPX,-0.19119512524461946
2001-03-08,SPX,-0.18937050104559605
2001-03-09,SPX,-0.2096976237008621
2001-03-12,SPX,-0.2445821893535557
2001-03-13,SPX,-0.23346271858001866
2001-03-14,SPX,-0.2535321157344995
2001-03-15,SPX,-0.24916219904533154
2001-03-16,SPX,-0.264043190671591
2001-03-19,SPX,-0.25118371741647794
2001-03-20,SPX,-0.26943386800009406
2001-03-21,SPX,-0.28264708962457297
2001-03-22,SPX,-0.28556814749473347
2001-03-23,SPX,-0.2714841980731767
2001-03-26,SPX,-0.2633108331906533
2001-03-27,SPX,-0.24470686851318646
2001-03-28,SPX,-0.26338753997757913
2001-03-29,SPX,-0.2668062032679144
2001-03-30,SPX,-0.25894144666756347
2001-04-02,SPX,-0.2682344987766009
2001-04-03,SPX,-0.29384517539345945
2001-04-04,SPX,-0.2958967849144587
2001-04-05,SPX,-0.2657943214750521
2001-04-06,SPX,-0.28061495940042447
2001-04-09,SPX,-0.27479900051274375
2001-04-10,SPX,-0.2554316240972728
2001-04-11,SPX,-0.2570201024416824
2001-04-12,SPX,-0.24588179839591062
2001-04-13,SPX,-0.24588179839591062
2001-04-16,SPX,-0.24831977897228463
2001-04-17,SPX,-0.24063012914335613
2001-04-18,SPX,-0.2116577195273066
2001-04-19,SPX,-0.20183125235468058
2001-04-20,SPX,-0.20867910073761786
2001-04-23,SPX,-0.22062287111924606
2001-04-24,SPX,-0.23015934808441296
2001-04-25,SPX,-0.21798418762503635
2001-04-26,SPX,-0.21432055779297254
2001-04-27,SPX,-0.20261521324426957
2001-04-30,SPX,-0.20490306297896843
2001-05-01,SPX,-0.19417057283486205
2001-05-02,SPX,-0.19354081544915525
2001-05-03,SPX,-0.2056251225594844
2001-05-04,SPX,-0.19423604421158824
2001-05-07,SPX,-0.19621053541809663
2001-05-08,SPX,-0.1976814380620563
2001-05-09,SPX,-0.20129012248516698
2001-05-10,SPX,-0.20151915945257037
2001-05-11,SPX,-0.20759197221428682
2001-05-14,SPX,-0.2055272421731691
2001-05-15,SPX,-0.20519658976281818
2001-05-16,SPX,-0.18289796315083962
2001-05-17,SPX,-0.1806754015502493
2001-05-18,SPX,-0.17847188346587217
2001-05-21,SPX,-0.1653071713622588
2001-05-22,SPX,-0.16750352574024385
2001-05-23,SPX,-0.18053059342452193
2001-05-24,SPX,-0.17791562436888997
2001-05-25,SPX,-0.18768717458749207
2001-05-28,SPX,-0.18768717458749207
2001-05-29,SPX,-0.1940431974574175
2001-05-30,SPX,-0.20676067721545222
2001-05-31,SPX,-0.20185658008137664
2001-06-01,SPX,-0.19878001046379157
2001-06-04,SPX,-0.1946975184037214
2001-06-05,SPX,-0.18430387298568718
2001-06-06,SPX,-0.1929540620991922
2001-06-07,SPX,-0.18856237858024305
2001-06-08,SPX,-0.19622377161635596
2001-06-11,SPX,-0.202968306114666
2001-06-12,SPX,-0.20204119534059417
2001-06-13,SPX,-0.21114731285223298
2001-06-14,SPX,-0.22507573694064786
2001-06-15,SPX,-0.22858390797114403
2001-06-18,SPX,-0.23236009472525132
2001-06-19,SPX,-0.2297284378967155
2001-06-20,SPX,-0.22304937471070208
2001-06-21,SPX,-0.2142697347301552
2001-06-22,SPX,-0.22173021469402532
2001-06-25,SPX,-0.22602926705897108
2001-06-26,SPX,-0.22719876969846586
2001-06-27,SPX,-0.2308211783399403
2001-06-28,SPX,-0.2212712890688443
2001-06-29,SPX,-0.22242794970723812
2001-07-02,SPX,-0.21463038518041178
2001-07-03,SPX,-0.21607326844842945
2001-07-04,SPX,-0.21607326844842945
2001-07-05,SPX,-0.22579222069924754
2001-07-06,SPX,-0.24420191542877978
2001-07-09,SPX,-0.23902058433017082
2001-07-10,SPX,-0.25005679160398
2001-07-11,SPX,-0.2509077873638915
2001-07-12,SPX,-0.233367805015132
2001-07-13,SPX,-0.22859809837037803
2001-07-16,SPX,-0.23703918968631377
2001-07-17,SPX,-0.22946915702623039
2001-07-18,SPX,-0.2337510314581197
2001-07-19,SPX,-0.22912703959701886
2001-07-20,SPX,-0.2317772865549208
2001-07-23,SPX,-0.2444560869106981
2001-07-24,SPX,-0.2568511406594042
2001-07-25,SPX,-0.2449964699661198
2001-07-26,SPX,-0.23714797179561975
2001-07-27,SPX,-0.23531751079114793
2001-07-30,SPX,-0.23614231670186858
2001-07-31,SPX,-0.23189894019538781
2001-08-01,SPX,-0.22892415839268554
2001-08-02,SPX,-0.22587365614635757
2001-08-03,SPX,-0.22994284341402782
2001-08-06,SPX,-0.23878885464439603
2001-08-07,SPX,-0.236307247430535
2001-08-08,SPX,-0.24965660816209667
2001-08-09,SPX,-0.24971999412355528
2001-08-10,SPX,-0.24546535610283182
2001-08-13,SPX,-0.2447492983484194
2001-08-14,SPX,-0.24764581868513902
2001-08-15,SPX,-0.2531880579610922
2001-08-16,SPX,-0.25088400952825674
2001-08-17,SPX,-0.2634717374860619
2001-08-20,SPX,-0.25751221827388604
2001-08-21,SPX,-0.26653569463649773
2001-08-22,SPX,-0.2614512864662727
2001-08-23,SPX,-0.26349493763737286
2001-08-24,SPX,-0.249159847803877
2001-08-27,SPX,-0.25279320596614385
2001-08-28,SPX,-0.26409381092784656
2001-08-29,SPX,-0.2723446853724353
2001-08-30,SPX,-0.2848240845500768
2001-08-31,SPX,-0.28194775814694417
2001-09-03,SPX,-0.28194775814694417
2001-09-04,SPX,-0.2823532820215493
2001-09-05,SPX,-0.2831137789807765
2001-09-06,SPX,-0.29934748060492633
2001-09-07,SPX,-0.3125287679817388
2001-09-10,SPX,-0.30826187696939444
2001-09-11,SPX,-0.30826187696939444
2001-09-12,SPX,-0.30826187696939444
2001-09-13,SPX,-0.30826187696939444
2001-09-14,SPX,-0.30826187696939444
2001-09-17,SPX,-0.3431724865605106
2001-09-18,SPX,-0.34699646068318934
2001-09-19,SPX,-0.3576036604285965
2001-09-20,SPX,-0.3778728836312907
2001-09-21,SPX,-0.38982876322521776
2001-09-24,SPX,-0.3664942331097153
2001-09-25,SPX,-0.36095024775869633
2001-09-26,SPX,-0.36426055098587107
2001-09-27,SPX,-0.3569981016931646
2001-09-28,SPX,-0.3430545049891872
2001-10-01,SPX,-0.34456451933056287
2001-10-02,SPX,-0.33654826095170176
2001-10-03,SPX,-0.32345752059592126
2001-10-04,SPX,-0.32513159184424767
2001-10-05,SPX,-0.3240283555474558
2001-10-08,SPX,-0.3296926242508623
2001-10-09,SPX,-0.33329213063090923
2001-10-10,SPX,-0.31817178390877177
2001-10-11,SPX,-0.3078803692703118
2001-10-12,SPX,-0.3115353118913974
2001-10-15,SPX,-0.3125893554331065
2001-10-16,SPX,-0.30783796079907055
2001-10-17,SPX,-0.32085643441651257
2001-10-18,SPX,-0.3262245234194294
2001-10-19,SPX,-0.32316089025114103
2001-10-22,SPX,-0.3128862817019351
2001-10-23,SPX,-0.3161217235103383
2001-10-24,SPX,-0.3158570432328198
2001-10-25,SPX,-0.30653374363521246
2001-10-26,SPX,-0.3036902860363593
2001-10-29,SPX,-0.32047590821779326
2001-10-30,SPX,-0.3322418407133976
2001-10-31,SPX,-0.33224814774968614
2001-11-01,SPX,-0.3170976861626934
2001-11-02,SPX,-0.315147718852544
2001-11-05,SPX,-0.30536590463048086
2001-11-06,SPX,-0.2953481300521268
2001-11-07,SPX,-0.2972779012994796
2001-11-08,SPX,-0.2955543922745638
2001-11-09,SPX,-0.29444053231094636
2001-11-12,SPX,-0.2956886833746539
2001-11-13,SPX,-0.28273414010680686
2001-11-14,SPX,-0.28140045540948955
2001-11-15,SPX,-0.2807521568702791
2001-11-16,SPX,-0.2830162531561574
2001-11-19,SPX,-0.2752441950272063
2001-11-20,SPX,-0.2805525965988198
2001-11-21,SPX,-0.2841061503856165
2001-11-22,SPX,-0.2841061503856165
2001-11-23,SPX,-0.27577465241065224
2001-11-26,SPX,-0.27133087306894343
2001-11-27,SPX,-0.27633417970379937
2001-11-28,SPX,-0.28966411001519154
2001-11-29,SPX,-0.28235007563032943
2001-11-30,SPX,-0.28282228626420225
2001-12-03,SPX,-0.2888584068648393
2001-12-04,SPX,-0.27954185671815013
2001-12-05,SPX,-0.2636393018435633
2001-12-06,SPX,-0.2656869810334339
2001-12-07,SPX,-0.2712383299389549
2001-12-10,SPX,-0.28289501329583666
2001-12-11,SPX,-0.2848919963958366
2001-12-12,SPX,-0.2846970494612149
2001-12-13,SPX,-0.29591283248575495
2001-12-14,SPX,-0.29358313504908917
2001-12-17,SPX,-0.2865296914021176
2001-12-18,SPX,-0.28116594488666835
2001-12-19,SPX,-0.2770018241179566
2001-12-20,SPX,-0.2830839792554072
2001-12-21,SPX,-0.2799713656248446
2001-12-24,SPX,-0.280122312835555
2001-12-25,SPX,-0.280122312835555
2001-12-26,SPX,-0.2771599965880702
2001-12-27,SPX,-0.27229611915494334
2001-12-28,SPX,-0.2698538428712858
2001-12-31,SPX,-0.27803732269097137
2002-01-01,SPX,-0.27803732269097137
2002-01-02,SPX,-0.2739050369576387
2002-01-03,SPX,-0.26726982895183027
2002-01-04,SPX,-0.2627313555483636
2002-01-07,SPX,-0.2675384089534193
2002-01-08,SPX,-0.27017147751299564
2002-01-09,SPX,-0.27368216564205317
2002-01-10,SPX,-0.27279611857635766
2002-01-11,SPX,-0.2797139959785735
2002-01-14,SPX,-0.28424885462561755
2002-01-15,SPX,-0.27937404144781586
2002-01-16,SPX,-0.29117682841475334
2002-01-17,SPX,-0.2841024183704235
2002-01-18,SPX,-0.29124107936562516
2002-01-21,SPX,-0.29124107936562516
2002-01-22,SPX,-0.29645841535246986
2002-01-23,SPX,-0.2909051603801297
2002-01-24,SPX,-0.2884142952972272
2002-01-25,SPX,-0.28770441207993325
2002-01-28,SPX,-0.28784268273281244
2002-01-29,SPX,-0.3085167143430171
2002-01-30,SPX,-0.3004407564153073
2002-01-31,SPX,-0.2900708101222722
2002-02-01,SPX,-0.295113837690694
2002-02-04,SPX,-0.31276999364920877
2002-02-05,SPX,-0.31555100784737844
2002-02-06,SPX,-0.3196510505309049
2002-02-07,SPX,-0.3217514942061205
2002-02-08,SPX,-0.31174773925968957
2002-02-11,SPX,-0.3019481879699465
2002-02-12,SPX,-0.30474106667823453
2002-02-13,SPX,-0.2978634066188943
2002-02-14,SPX,-0.2991389006955324
2002-02-15,SPX,-0.30690292419686793
2002-02-18,SPX,-0.30690292419686793
2002-02-19,SPX,-0.3201093322362506
2002-02-20,SPX,-0.3109829692659586
2002-02-21,SPX,-0.321753594779455
2002-02-22,SPX,-0.3161983320253786
2002-02-25,SPX,-0.3040160270196697
2002-02-26,SPX,-0.30404742509460847
2002-02-27,SPX,-0.3037275517914607
2002-02-28,SPX,-0.3057127781542355
2002-03-01,SPX,-0.2901732855737452
2002-03-04,SPX,-0.27647090412200803
2002-03-05,SPX,-0.2813154328317372
2002-03-06,SPX,-0.2709625525878
