Date,Index,Vol_RV,Vol_EGARCH
2000-06-08,IBEX,0.26270070607185664,1.319749604072106
2000-06-09,IBEX,0.26300261946730985,1.3030188230428157
2000-06-12,IBEX,0.26269347143829347,1.2747340438446215
2000-06-13,IBEX,0.25210950444392316,1.2561155204425691
2000-06-14,IBEX,0.23311836393368598,1.2107192322273748
2000-06-15,IBEX,0.23306965469439905,1.189545671182753
2000-06-16,IBEX,0.2074763453992025,1.1491552403779488
2000-06-19,IBEX,0.19721228575460198,1.1685735012166898
2000-06-20,IBEX,0.1972149381735287,1.1771482007800391
2000-06-21,IBEX,0.2106470253874587,1.147967743195289
2000-06-22,IBEX,0.20229953643956614,1.194547323519997
2000-06-23,IBEX,0.19819546591652665,1.2008132580751985
2000-06-26,IBEX,0.1943110495560318,1.169097850146251
2000-06-27,IBEX,0.19219526065199527,1.1451856475836864
2000-06-28,IBEX,0.19269990136387072,1.1157741161843246
2000-06-29,IBEX,0.1933034006942662,1.094535537507979
2000-06-30,IBEX,0.18698912842515475,1.1506636901647265
2000-07-03,IBEX,0.18749323508757204,1.1924145803228638
2000-07-04,IBEX,0.1833996585926106,1.1810305957970475
2000-07-05,IBEX,0.18322755522850795,1.199710841308988
2000-07-06,IBEX,0.17946643397136483,1.190686052693864
2000-07-07,IBEX,0.1855019560802876,1.155161720067711
2000-07-10,IBEX,0.1848364720181176,1.170369100428405
2000-07-11,IBEX,0.1853605441219351,1.1547159111411454
2000-07-12,IBEX,0.1837320519330534,1.12671465237864
2000-07-13,IBEX,0.18399787139647297,1.0865527001392252
2000-07-14,IBEX,0.18285913273168608,1.0623267646074694
2000-07-17,IBEX,0.17763774145849615,1.0859600326941832
2000-07-18,IBEX,0.18610699734419378,1.0708525808097424
2000-07-19,IBEX,0.16856001657930866,1.101148385995176
2000-07-20,IBEX,0.16777249632733712,1.0820687044069226
2000-07-21,IBEX,0.17293559521277857,1.0955489539512435
2000-07-24,IBEX,0.17303828497879967,1.1013502625774043
2000-07-25,IBEX,0.17832362490893314,1.0832048972516677
2000-07-26,IBEX,0.17773941095563184,1.095236232480256
2000-07-27,IBEX,0.15913821763182992,1.064603930832924
2000-07-28,IBEX,0.15406566434167815,1.03667988260712
2000-07-31,IBEX,0.15047410455609694,1.0764909581462934
2000-08-01,IBEX,0.13742744918015676,1.0524192310051004
2000-08-02,IBEX,0.13951089366875397,1.0195399527228204
2000-08-03,IBEX,0.15292562656193243,1.0232430788351337
2000-08-04,IBEX,0.15016163802664864,1.0775988957198657
2000-08-07,IBEX,0.1559502785719214,1.0915251459232884
2000-08-08,IBEX,0.16456314411738124,1.1007611944998512
2000-08-09,IBEX,0.1668583747389208,1.1232314538060506
2000-08-10,IBEX,0.17358939548178048,1.1122469398166497
2000-08-11,IBEX,0.1668672342625577,1.1314820706604294
2000-08-14,IBEX,0.1692408618968459,1.0985779543422556
2000-08-15,IBEX,0.15896634958348727,1.1014241934475482
2000-08-16,IBEX,0.16252868310504523,1.0651663972044456
2000-08-17,IBEX,0.17087373296147357,1.0783328848595966
2000-08-18,IBEX,0.16963027222252405,1.117696273118752
2000-08-21,IBEX,0.1685534832522945,1.1142321513160096
2000-08-22,IBEX,0.17237769220087348,1.081631776938298
2000-08-23,IBEX,0.17879000527139532,1.11026201194118
2000-08-24,IBEX,0.1806741377254075,1.127181824846865
2000-08-25,IBEX,0.17358641505715777,1.119231112538954
2000-08-28,IBEX,0.17464823791220666,1.1145932100941034
2000-08-29,IBEX,0.17689111580997927,1.1064044923942524
2000-08-30,IBEX,0.17467264353070142,1.0953861255345678
2000-08-31,IBEX,0.1592769606993752,1.064528268606033
2000-09-01,IBEX,0.17711885801339555,1.029811740664072
2000-09-04,IBEX,0.1746686518247548,1.1159365263253775
2000-09-05,IBEX,0.17025711640470922,1.1015211787463113
2000-09-06,IBEX,0.16905756334326172,1.086630496027889
2000-09-07,IBEX,0.1622469699468239,1.0642471458576637
2000-09-08,IBEX,0.1727781417545778,1.040782448891661
2000-09-11,IBEX,0.17354543584987012,1.0820683859292186
2000-09-12,IBEX,0.17539891222192308,1.0906617122069813
2000-09-13,IBEX,0.17282424626215426,1.0803005806634216
2000-09-14,IBEX,0.17813847408093064,1.0833727298077884
2000-09-15,IBEX,0.1746571009496702,1.1371147336418554
2000-09-18,IBEX,0.1975334531877336,1.096833034706874
2000-09-19,IBEX,0.1944811904064399,1.1695038809326292
2000-09-20,IBEX,0.19679509593825664,1.1737549426363332
2000-09-21,IBEX,0.19781518156491326,1.194115068592596
2000-09-22,IBEX,0.20857889353646414,1.1878783195900298
2000-09-25,IBEX,0.21053823160304042,1.2255863144607837
2000-09-26,IBEX,0.22038508564863082,1.2222328491934973
2000-09-27,IBEX,0.220241790561261,1.2512010657596793
2000-09-28,IBEX,0.22110909221703348,1.2051415608098632
2000-09-29,IBEX,0.2010838189088595,1.1806894680746407
2000-10-02,IBEX,0.2109294144989569,1.1659192931419968
2000-10-03,IBEX,0.2136172517443827,1.1962080844116325
2000-10-04,IBEX,0.21607613701354128,1.1910414426140676
2000-10-05,IBEX,0.21714592879309919,1.1889780150933618
2000-10-06,IBEX,0.21108828620979112,1.1697308198380263
2000-10-09,IBEX,0.22948342450595008,1.1605568791419676
2000-10-10,IBEX,0.23128911834434251,1.2410264801677502
2000-10-11,IBEX,0.252525848497294,1.2307348268140683
2000-10-12,IBEX,0.23674094403923499,1.3100743172877805
2000-10-13,IBEX,0.24473596569609918,1.2612760601018758
2000-10-16,IBEX,0.23683489913999575,1.300913165749462
2000-10-17,IBEX,0.2356974525500826,1.2724368289724786
2000-10-18,IBEX,0.25294030166499404,1.2543813318506092
2000-10-19,IBEX,0.28002178488912804,1.331747788803059
2000-10-20,IBEX,0.2694271430741814,1.3890448826113726
2000-10-23,IBEX,0.26530957171008696,1.3564734694278755
2000-10-24,IBEX,0.2882061187230665,1.3435098133817251
2000-10-25,IBEX,0.29165750168729954,1.40527460425761
2000-10-26,IBEX,0.2956385544743946,1.3990556496886586
2000-10-27,IBEX,0.2974718276885257,1.4087072920643071
2000-10-30,IBEX,0.2875306210300007,1.3730987616429386
2000-10-31,IBEX,0.2846290225583746,1.3502683751171063
2000-11-01,IBEX,0.28414587928637003,1.313690390190507
2000-11-02,IBEX,0.2885426420617847,1.2646892132020462
2000-11-03,IBEX,0.28899317951281084,1.2659238102600658
2000-11-06,IBEX,0.27425157524616356,1.2275464404424763
2000-11-07,IBEX,0.27103846157781725,1.2032611977464287
2000-11-08,IBEX,0.2499441260731928,1.1741112589943516
2000-11-09,IBEX,0.2598714404291639,1.1657740582419345
2000-11-10,IBEX,0.2671646005177195,1.211799012505327
2000-11-13,IBEX,0.26620164978025435,1.2840610093992786
2000-11-14,IBEX,0.30099826943627345,1.2698145565480836
2000-11-15,IBEX,0.2781863675757823,1.364810564801187
2000-11-16,IBEX,0.2613367150075981,1.3150590488264189
2000-11-17,IBEX,0.27703916282981395,1.3227595406948605
2000-11-20,IBEX,0.29295669978638883,1.3804016379191424
2000-11-21,IBEX,0.2628693866797949,1.4360565813109225
2000-11-22,IBEX,0.28362803209805826,1.3915183112540064
2000-11-23,IBEX,0.2847829833693946,1.466117637552929
2000-11-24,IBEX,0.31207973905824515,1.432966947072943
2000-11-27,IBEX,0.312545695321973,1.4830487643126302
2000-11-28,IBEX,0.31522598846740923,1.4578865142065087
2000-11-29,IBEX,0.32109733938831336,1.4647121614248917
2000-11-30,IBEX,0.323941236433935,1.4441364440345772
2000-12-01,IBEX,0.32996325730913195,1.4821328902151518
2000-12-04,IBEX,0.3364084221014367,1.4626851436568435
2000-12-05,IBEX,0.38066105864497574,1.5025914766791364
2000-12-06,IBEX,0.3810304735757912,1.5767373121516797
2000-12-07,IBEX,0.3776864631552154,1.5126738918809268
2000-12-08,IBEX,0.366585709785216,1.460287477920868
2000-12-11,IBEX,0.38338184763136945,1.4029640166058144
2000-12-12,IBEX,0.3561568931520441,1.4491306676579725
2000-12-13,IBEX,0.3557782974632501,1.4039536151907606
2000-12-14,IBEX,0.35863717453837196,1.3624738289553082
2000-12-15,IBEX,0.36960895557305956,1.383851073123764
2000-12-18,IBEX,0.3570182846454043,1.4693613338713554
2000-12-19,IBEX,0.3670136685191356,1.4480440866917872
2000-12-20,IBEX,0.3763635262051783,1.4607339074700456
2000-12-21,IBEX,0.3773661310905848,1.5490831552435702
2000-12-22,IBEX,0.3573638000468723,1.517017948415226
2000-12-25,IBEX,0.3564829769142183,1.4783690922201662
2000-12-26,IBEX,0.3510032520085933,1.420006435632564
2000-12-27,IBEX,0.3477055428295332,1.3649881230968983
2000-12-28,IBEX,0.3338931739967703,1.323811087165687
2000-12-29,IBEX,0.33016687096416275,1.275375738441772
2001-01-01,IBEX,0.31299803680760807,1.2377816700869315
2001-01-02,IBEX,0.27065227167840145,1.1930157413601823
2001-01-03,IBEX,0.27598810813827795,1.163636542724456
2001-01-04,IBEX,0.31623605372929486,1.1723694625573131
2001-01-05,IBEX,0.31623026647525015,1.3080791485845324
2001-01-08,IBEX,0.29647303031764183,1.2578220620137646
2001-01-09,IBEX,0.2965848403515478,1.215881142142891
2001-01-10,IBEX,0.29641902648383733,1.1892952769682097
2001-01-11,IBEX,0.28973751631701505,1.1455565169729145
2001-01-12,IBEX,0.25542072120844833,1.1501799421410783
2001-01-15,IBEX,0.2495655007277563,1.187258202205301
2001-01-16,IBEX,0.2516977485586431,1.1445610992787314
2001-01-17,IBEX,0.20573118411766864,1.1784548202722531
2001-01-18,IBEX,0.2048744246215588,1.2585127336815582
2001-01-19,IBEX,0.21357976875213563,1.2268368397587162
2001-01-22,IBEX,0.21286594478509102,1.2276698484078028
2001-01-23,IBEX,0.2122042466981398,1.2032499526756846
2001-01-24,IBEX,0.21264432918644682,1.187355406945377
2001-01-25,IBEX,0.21207625447087441,1.1465855357294326
2001-01-26,IBEX,0.21477776892389133,1.1080838062650114
2001-01-29,IBEX,0.2247065600370418,1.0882105405471243
2001-01-30,IBEX,0.22328642205637259,1.1140619449539648
2001-01-31,IBEX,0.22149307380180822,1.1077647043694738
2001-02-01,IBEX,0.17191480836545328,1.0988637637675285
2001-02-02,IBEX,0.20256910273985673,1.0592870079370016
2001-02-05,IBEX,0.2025927424885696,1.1543659265525967
2001-02-06,IBEX,0.20328586775915808,1.1149401259367295
2001-02-07,IBEX,0.20488388378617256,1.1097503486883125
2001-02-08,IBEX,0.2065398980088828,1.0954587257532236
2001-02-09,IBEX,0.19820836306677672,1.115151917783256
2001-02-12,IBEX,0.20595064503898347,1.1135156265365194
2001-02-13,IBEX,0.1954830336605332,1.1398016188846962
2001-02-14,IBEX,0.19534000882409228,1.1179183003992674
2001-02-15,IBEX,0.19883132113654475,1.2126505253953426
2001-02-16,IBEX,0.1966181682493166,1.2067448142734245
2001-02-19,IBEX,0.19709789099217612,1.1941688088246565
2001-02-20,IBEX,0.20370717203832844,1.1759092263262845
2001-02-21,IBEX,0.2046931587179964,1.2111282735823714
2001-02-22,IBEX,0.21123326946909965,1.204031945476967
2001-02-23,IBEX,0.21176681781667936,1.2346331657238652
2001-02-26,IBEX,0.21718796946010302,1.2204773897440524
2001-02-27,IBEX,0.21687615954538264,1.2267714281705877
2001-02-28,IBEX,0.21359837024777018,1.2094071790336995
2001-03-01,IBEX,0.21360961648414536,1.167311086305277
2001-03-02,IBEX,0.19726686135621488,1.1544505850316835
2001-03-05,IBEX,0.20309052439565156,1.1458964330617365
2001-03-06,IBEX,0.21474461727090802,1.1519788372331523
2001-03-07,IBEX,0.21412930934340835,1.1949600509412723
2001-03-08,IBEX,0.2122134436221162,1.1600350572430145
2001-03-09,IBEX,0.21173055441538682,1.1722682339772807
2001-03-12,IBEX,0.21668225739247093,1.1609651878424754
2001-03-13,IBEX,0.21728481195202168,1.222686489263907
2001-03-14,IBEX,0.19654074726984097,1.1804377773485186
2001-03-15,IBEX,0.1950011312003362,1.189693597320912
2001-03-16,IBEX,0.20425365005174034,1.177938717079523
2001-03-19,IBEX,0.20089155945547998,1.2186800216295808
2001-03-20,IBEX,0.19263313617307903,1.191200488254594
2001-03-21,IBEX,0.22384116942275872,1.16391133987299
2001-03-22,IBEX,0.2580338653614391,1.2741054760878183
2001-03-23,IBEX,0.2892211923413015,1.3934553068926432
2001-03-26,IBEX,0.30440025770981516,1.4481132766395048
2001-03-27,IBEX,0.3142780003990257,1.4818759611210155
2001-03-28,IBEX,0.3159463027752368,1.4898497152543864
2001-03-29,IBEX,0.31680691474762823,1.465347438654295
2001-03-30,IBEX,0.31695057518311914,1.4244815967262905
2001-04-02,IBEX,0.3131674792937777,1.3957074962469012
2001-04-03,IBEX,0.32083974694852174,1.3436196072752449
2001-04-04,IBEX,0.329544465447809,1.417746012616634
2001-04-05,IBEX,0.3367639888937088,1.4182423207075698
2001-04-06,IBEX,0.33627175312946567,1.4202898369070809
2001-04-09,IBEX,0.3299428748240598,1.3694372171463622
2001-04-10,IBEX,0.3346495219290749,1.359304755408868
2001-04-11,IBEX,0.3311333689275369,1.3581006488318508
2001-04-12,IBEX,0.3300485555617996,1.306603929809811
2001-04-13,IBEX,0.3208842794659898,1.2665370860681038
2001-04-16,IBEX,0.32017842156706555,1.2201728452146254
2001-04-17,IBEX,0.323936795164953,1.1763819847053891
2001-04-18,IBEX,0.3061919529652654,1.187228684318241
2001-04-19,IBEX,0.252054963580822,1.2567126834056943
2001-04-20,IBEX,0.25911924176491635,1.2108188957678088
2001-04-23,IBEX,0.26843058298052846,1.27266966680708
2001-04-24,IBEX,0.2632276052263878,1.3401718710289845
2001-04-25,IBEX,0.26143722401541347,1.3423914785835958
2001-04-26,IBEX,0.26807673256268966,1.317565852033358
2001-04-27,IBEX,0.26908028565536163,1.330913276209976
2001-04-30,IBEX,0.27205930214200935,1.3178108335652352
2001-05-01,IBEX,0.23614322039712712,1.3112639491963805
2001-05-02,IBEX,0.23780697563006967,1.262398947311178
2001-05-03,IBEX,0.23727071396280458,1.2662373281617367
2001-05-04,IBEX,0.23753174618694858,1.273964844656252
2001-05-07,IBEX,0.23364164312509367,1.2402514175130868
2001-05-08,IBEX,0.22839645654224056,1.2090924222622572
2001-05-09,IBEX,0.22837858066780223,1.1890713538179198
2001-05-10,IBEX,0.23268647269250645,1.1485139477068274
2001-05-11,IBEX,0.23574359243440776,1.158271848883894
2001-05-14,IBEX,0.23777002050940443,1.1591581566506006
2001-05-15,IBEX,0.2342214446191078,1.1539459497349578
2001-05-16,IBEX,0.21245888102508972,1.136601894671916
2001-05-17,IBEX,0.21468589007854316,1.132172392554056
2001-05-18,IBEX,0.19422184900117595,1.120043575593446
2001-05-21,IBEX,0.15964274170112067,1.1057529006177909
2001-05-22,IBEX,0.15291816297128535,1.090517434455647
2001-05-23,IBEX,0.1497066150066575,1.077055541789415
2001-05-24,IBEX,0.1359852283734687,1.0384956475916505
2001-05-25,IBEX,0.1405832748450847,1.0123755785884794
2001-05-28,IBEX,0.13511308922712514,1.0548809858220023
2001-05-29,IBEX,0.1361926324220665,1.0512742705643014
2001-05-30,IBEX,0.1298089762849646,1.044620302822577
2001-05-31,IBEX,0.12238126505160202,1.0332354297920394
2001-06-01,IBEX,0.12667494784604544,1.0234922041679877
2001-06-04,IBEX,0.14056002199729187,1.04111754010612
2001-06-05,IBEX,0.13891303426846088,1.0815332124716843
2001-06-06,IBEX,0.14120916200449907,1.0582581271965603
2001-06-07,IBEX,0.131555446798746,1.0569864653846983
2001-06-08,IBEX,0.13279383538377618,1.0286345040479985
2001-06-11,IBEX,0.1292692001673997,1.033663162766416
2001-06-12,IBEX,0.14003895370172195,1.000263722449775
2001-06-13,IBEX,0.14123481081005898,1.0526074796541858
2001-06-14,IBEX,0.1388135027552337,1.049921972830956
2001-06-15,IBEX,0.14083205374642846,1.03736812291393
2001-06-18,IBEX,0.1891947983958906,1.0597926887634983
2001-06-19,IBEX,0.19055249080015732,1.2060916368005674
2001-06-20,IBEX,0.19005677502400836,1.1708099351539647
2001-06-21,IBEX,0.19200058629487862,1.1415519599018182
2001-06-22,IBEX,0.18736572105299468,1.14934913783758
2001-06-25,IBEX,0.18488288561261593,1.1074782026836785
2001-06-26,IBEX,0.19344855768919733,1.0831975903071889
2001-06-27,IBEX,0.1937214093337558,1.1345353906160254
2001-06-28,IBEX,0.19468121986134512,1.0978590705640217
2001-06-29,IBEX,0.19385901722785248,1.0889844259220498
2001-07-02,IBEX,0.20072993184439825,1.0579258914766914
2001-07-03,IBEX,0.19946109408630505,1.1184336049780754
2001-07-04,IBEX,0.20311100872171106,1.1073012912245208
2001-07-05,IBEX,0.2046628280079012,1.1338123117242451
2001-07-06,IBEX,0.2224720546569336,1.1415473233772946
2001-07-09,IBEX,0.22375736992808248,1.2472965301936396
2001-07-10,IBEX,0.2199561677506449,1.2080370229532331
2001-07-11,IBEX,0.22280439427958781,1.1932742069745343
2001-07-12,IBEX,0.22332646713195975,1.2487444666958236
2001-07-13,IBEX,0.23822650126937334,1.2498063726986215
2001-07-16,IBEX,0.20748598658539502,1.263749456070484
2001-07-17,IBEX,0.21134969400973183,1.2210423370944228
2001-07-18,IBEX,0.21852941401212778,1.2081736080165275
2001-07-19,IBEX,0.2305130233961813,1.2439971718592178
2001-07-20,IBEX,0.23025964587953768,1.2614959428631578
2001-07-23,IBEX,0.2329341166902044,1.238041146868752
2001-07-24,IBEX,0.2252836273751648,1.2229155322626704
2001-07-25,IBEX,0.24090631705782212,1.1813180770169454
2001-07-26,IBEX,0.2420670799408374,1.2510386584552735
2001-07-27,IBEX,0.24109353936610495,1.2367688800471694
2001-07-30,IBEX,0.2446581123176217,1.198551403202215
2001-07-31,IBEX,0.24754293529408558,1.2494665325727423
2001-08-01,IBEX,0.24715657077271772,1.2272031085585513
2001-08-02,IBEX,0.2461838787256813,1.2133718908193678
2001-08-03,IBEX,0.21612574670925205,1.1884491511288895
2001-08-06,IBEX,0.21782087494614955,1.1668868236308143
2001-08-07,IBEX,0.21820563327408363,1.154869561423784
2001-08-08,IBEX,0.20723927090678285,1.1476289993385302
2001-08-09,IBEX,0.21270815365944154,1.1716302043804492
2001-08-10,IBEX,0.20775581965267773,1.203496256197957
2001-08-13,IBEX,0.21622158566420102,1.2036043151419975
2001-08-14,IBEX,0.2190115364454678,1.221013310020025
2001-08-15,IBEX,0.20584181580472832,1.2248242180613838
2001-08-16,IBEX,0.20479943261479927,1.180776065991383
2001-08-17,IBEX,0.21046966474216308,1.2012214349317372
2001-08-20,IBEX,0.2073921954046405,1.218208812189143
2001-08-21,IBEX,0.20748804138765578,1.1791542024032102
2001-08-22,IBEX,0.18985099144612633,1.1353816637533385
2001-08-23,IBEX,0.19116914367555501,1.1473112924137598
2001-08-24,IBEX,0.1984507161410738,1.1502054354310245
2001-08-27,IBEX,0.18071806559383566,1.1742379123482212
2001-08-28,IBEX,0.18897486639395228,1.144794313548576
2001-08-29,IBEX,0.18730316291657106,1.1769290987114154
2001-08-30,IBEX,0.20143889397075362,1.1556247183638866
2001-08-31,IBEX,0.20624708908521075,1.2140646181970514
2001-09-03,IBEX,0.2133050468529457,1.2080007615108546
2001-09-04,IBEX,0.2233607263375718,1.2471660683245054
2001-09-05,IBEX,0.22919686666966219,1.2619775473880686
2001-09-06,IBEX,0.2392745820297646,1.29746789023372
2001-09-07,IBEX,0.24839153710738768,1.3492995817881617
2001-09-10,IBEX,0.2378605347890301,1.3797889771858247
2001-09-11,IBEX,0.2293987507178124,1.348651359639358
2001-09-12,IBEX,0.27017597805131593,1.297682367707164
2001-09-13,IBEX,0.26959717784551057,1.425963240395624
2001-09-14,IBEX,0.3294259423184945,1.369708560079428
2001-09-17,IBEX,0.35108300917205415,1.5398352657969727
2001-09-18,IBEX,0.3498503411946483,1.555556840661614
2001-09-19,IBEX,0.34198740633349384,1.5146062053395826
2001-09-20,IBEX,0.3410856470930934,1.5037615457611566
2001-09-21,IBEX,0.3341922463232191,1.5421896420135288
2001-09-24,IBEX,0.41906048197603946,1.5881350442485729
2001-09-25,IBEX,0.4291033729083234,1.699837615515635
2001-09-26,IBEX,0.429554933601808,1.671099285761423
2001-09-27,IBEX,0.43829868935737404,1.6181377679334117
2001-09-28,IBEX,0.4414567047244843,1.6087144613240751
2001-10-01,IBEX,0.4400856779000265,1.58627651668249
2001-10-02,IBEX,0.4396047603442802,1.5716521049349663
2001-10-03,IBEX,0.4362330480805107,1.5527815294207583
2001-10-04,IBEX,0.4465154594304869,1.517255859619561
2001-10-05,IBEX,0.46132775603256404,1.5484564495582778
2001-10-08,IBEX,0.4620780225208351,1.6140327127260123
2001-10-09,IBEX,0.4646703666274235,1.5565553879207843
2001-10-10,IBEX,0.45289167606356423,1.5227475319882646
2001-10-11,IBEX,0.452918792954848,1.5658867161683685
2001-10-12,IBEX,0.390929481207592,1.508023803403347
2001-10-15,IBEX,0.3836953975081911,1.4479509199049294
2001-10-16,IBEX,0.3850692534844006,1.4091630088293003
2001-10-17,IBEX,0.3927681440911409,1.4095678549537505
2001-10-18,IBEX,0.3766952197227478,1.4734494661669195
2001-10-19,IBEX,0.3673246789136166,1.4632367506040411
2001-10-22,IBEX,0.3235285519171594,1.4966637793992563
2001-10-23,IBEX,0.3272288278611861,1.5125073854948232
2001-10-24,IBEX,0.32922806673724464,1.5218021732285862
2001-10-25,IBEX,0.34616237272912687,1.5090597255611715
2001-10-26,IBEX,0.344167550026753,1.53595552999749
