Date,Index,Return,VaR95,VaR99,Breach95,Breach99
2009-10-22,IBEX,-0.0039319174508399,-2.2175425221333334,-3.480201204339044,0,0
2009-10-23,IBEX,-0.0075355404189765,-2.168446869301364,-3.4031507088431305,0,0
2009-10-26,IBEX,-0.0100333269713191,-2.15087560686299,-3.3755744490467876,0,0
2009-10-27,IBEX,0.0009804015392381,-2.154659123713996,-3.381512283279991,0,0
2009-10-28,IBEX,-0.0177079007314797,-2.0771971243759313,-3.2599437718777846,0,0
2009-10-29,IBEX,0.021945123866462,-2.1527497456185167,-3.3785157139330213,0,0
2009-10-30,IBEX,-0.0232583460547692,-2.243087322782562,-3.520291098939361,0,0
2009-11-02,IBEX,0.0044579370797291,-2.3417499856439488,-3.6751318357849243,0,0
2009-11-03,IBEX,-0.0196763151845825,-2.2788079502793344,-3.5763508901691674,0,0
2009-11-04,IBEX,0.01284147645039,-2.344471044333257,-3.679402252984635,0,0
2009-11-05,IBEX,0.0140563998240577,-2.341908204104199,-3.6753801431208224,0,0
2009-11-06,IBEX,0.0027410251599313,-2.3485034227597446,-3.685730649448804,0,0
2009-11-09,IBEX,0.0201910008997598,-2.2729318228693516,-3.5671289223895384,0,0
2009-11-10,IBEX,-0.0002369625658587,-2.333446703188131,-3.662100701854332,0,0
2009-11-11,IBEX,-0.0010670683424226,-2.250026797934961,-3.531181879856439,0,0
2009-11-12,IBEX,0.0028007956783672,-2.1774270324743124,-3.4172441363096713,0,0
2009-11-13,IBEX,0.0027424468921765,-2.1126254980118078,-3.3155449012201594,0,0
2009-11-16,IBEX,0.0100529906015879,-2.051283306382309,-3.2192747431262343,0,0
2009-11-17,IBEX,-0.0022968089523507,-2.054033138105856,-3.223590316595739,0,0
2009-11-18,IBEX,0.0062516412646666,-2.0029582573705143,-3.143433629780278,0,0
2009-11-19,IBEX,-0.0157621057950404,-1.9777255658102348,-3.103833557772495,0,0
2009-11-20,IBEX,-0.0107701295107914,-2.0491884350913194,-3.215987061597213,0,0
2009-11-23,IBEX,0.0186989629221345,-2.0689023744375894,-3.2469260288415263,0,0
2009-11-24,IBEX,-0.002960690177226,-2.1431246695804878,-3.3634101631329503,0,0
2009-11-25,IBEX,0.0050772736002577,-2.091574351217647,-3.282507326655286,0,0
2009-11-27,IBEX,-0.0159211023225555,-2.0502107577405284,-3.2175914901389375,0,0
2009-11-30,IBEX,-0.011280331517992,-2.113851331138103,-3.3174687181841507,0,0
2009-12-01,IBEX,0.0184972715284158,-2.131316659224611,-3.344878725087814,0,0
2009-12-02,IBEX,0.0005646816828133,-2.195842919562036,-3.4461459462104846,0,0
2009-12-03,IBEX,0.0030705738817559,-2.1141082452124675,-3.317871917970441,0,0
2009-12-04,IBEX,0.010602753311899,-2.0552667978887005,-3.225526416679118,0,0
2009-12-07,IBEX,-0.0016969235905965,-2.062256927164402,-3.2364966939482,0,0
2009-12-08,IBEX,-0.0170359829238902,-2.0057924692985676,-3.1478816291610854,0,0
2009-12-09,IBEX,-0.022930281830724,-2.084956318280064,-3.2721210156962637,0,0
2009-12-10,IBEX,0.0046248599496894,-2.204515692637686,-3.459756957048644,0,0
2009-12-11,IBEX,0.0018353459391789,-2.151904596902152,-3.377189341360148,0,0
2009-12-14,IBEX,0.0077095712401741,-2.081180307325158,-3.2661949611824506,0,0
2009-12-15,IBEX,0.0025254169297064,-2.0619535413653396,-3.2360205616473596,0,0
2009-12-16,IBEX,0.0108227629120343,-2.0019111422245444,-3.141790292006272,0,0
2009-12-17,IBEX,-0.0141173193597976,-2.0158679498259517,-3.163694042729581,0,0
2009-12-18,IBEX,-0.004446983955883,-2.0680153818481752,-3.2455339866835478,0,0
2009-12-21,IBEX,0.0158293963459697,-2.0335355567667923,-3.1914215051523307,0,0
2009-12-22,IBEX,0.0050586965652929,-2.087405424171269,-3.275964631404668,0,0
2009-12-23,IBEX,0.0064296731556377,-2.046182308190414,-3.2112692596355785,0,0
2009-12-28,IBEX,0.004643495134293,-2.0191614692875683,-3.1688628772761245,0,0
2009-12-29,IBEX,0.0009892159231385,-1.979246691812981,-3.106220806041185,0,0
2009-12-30,IBEX,-0.0079332476328147,-1.911205376038584,-2.9994370728142505,0,0
2010-01-04,IBEX,0.0170315923001925,-1.9194952430445797,-3.01244715259857,0,0
2010-01-05,IBEX,0.004870815444119,-1.9986185163883359,-3.136622859911402,0,0
2010-01-06,IBEX,0.0014819425479075,-1.9620305214633664,-3.0792018261628673,0,0
2010-01-07,IBEX,-0.0046087018423547,-1.8990677762943722,-2.980388378673786,0,0
2010-01-08,IBEX,-0.0002712620731366,-1.8785040709397511,-2.94811579249944,0,0
2010-01-11,IBEX,-0.0073027734727659,-1.820660333595059,-2.8573360927366567,0,0
2010-01-12,IBEX,-0.0090180994275541,-1.8315153771049038,-2.8743719489238795,0,0
2010-01-13,IBEX,-0.0006520383203711,-1.8576094832896617,-2.9153239211471584,0,0
2010-01-14,IBEX,0.0034643884766994,-1.8043275849806886,-2.8317035509339332,0,0
2010-01-15,IBEX,-0.012984141858096,-1.7683691321439492,-2.7752705176912613,0,0
2010-01-19,IBEX,0.0148823563857347,-1.8406953651289537,-2.888778980607935,0,0
2010-01-20,IBEX,-0.0264304286211058,-1.9097942392575382,-2.9972224411326183,0,0
2010-01-21,IBEX,-0.0228922248542683,-2.0928065538357314,-3.2844411398708826,0,0
2010-01-22,IBEX,-0.0061882515959399,-2.2108109018733892,-3.4696366299500605,0,0
2010-01-25,IBEX,-0.0109714541850993,-2.1793926731168063,-3.4203290038434506,0,0
2010-01-26,IBEX,0.0086739348200806,-2.187930202454876,-3.433727763771556,0,0
2010-01-27,IBEX,-0.0272554390025967,-2.167697234737738,-3.401974235749557,0,0
2010-01-28,IBEX,-0.0194689275559339,-2.310909003665145,-3.626730138160487,0,0
2010-01-29,IBEX,0.0108740114903425,-2.3709816859071964,-3.721007933963715,0,0
2010-02-01,IBEX,0.0043294295518615,-2.3517763167093286,-3.690867114410053,0,0
2010-02-02,IBEX,0.0131641496743934,-2.2872625104559097,-3.589619438670491,0,0
2010-02-03,IBEX,-0.0229249527058437,-2.2925113365072995,-3.5978569225352155,0,0
2010-02-04,IBEX,-0.0612304600109267,-2.3816082781824766,-3.737685259816692,0,0
2010-02-05,IBEX,-0.0136054744142711,-2.7611356388531063,-4.33331378305911,0,0
2010-02-08,IBEX,0.0101429877958181,-2.7343154728586554,-4.291222335854451,0,0
2010-02-09,IBEX,0.0067475766113186,-2.6805706663376503,-4.206875479586987,0,0
2010-02-10,IBEX,0.0173276237588256,-2.6097732782805574,-4.095766378985245,0,0
2010-02-11,IBEX,-0.016714715197878,-2.612768119237262,-4.100466468837096,0,0
2010-02-12,IBEX,-0.0055396806714996,-2.6198124057852143,-4.111521740284297,0,0
2010-02-16,IBEX,0.0163931901358434,-2.5537184127572976,-4.0077941265679895,0,0
2010-02-17,IBEX,0.0100227548530375,-2.556019968936668,-4.011406178426004,0,0
2010-02-18,IBEX,0.0071752200054882,-2.5156076789156945,-3.9479833132510045,0,0
2010-02-19,IBEX,0.0096467346441618,-2.459362822870316,-3.8597128905676583,0,0
2010-02-22,IBEX,-0.0099967229699107,-2.424175026427534,-3.8044893219840006,0,0
2010-02-23,IBEX,-0.0246715511724896,-2.403201698591603,-3.7715738761402,0,0
2010-02-24,IBEX,-0.005727709286417,-2.4903942852503698,-3.90841352727228,0,0
2010-02-25,IBEX,-0.0125417428069008,-2.434806205189475,-3.8211738458483993,0,0
2010-02-26,IBEX,0.0202745616493494,-2.4307772382981105,-3.8148508034320217,0,0
2010-03-01,IBEX,0.0097553207415501,-2.473137630988926,-3.881331012125845,0,0
2010-03-02,IBEX,0.008264796385622,-2.4375856817794794,-3.825535943837239,0,0
2010-03-03,IBEX,0.0134996994926385,-2.394569470476204,-3.758026496379275,0,0
2010-03-04,IBEX,0.0075479705663342,-2.392082785467626,-3.754123904174035,0,0
2010-03-05,IBEX,0.0252252304275484,-2.3475119601866066,-3.6841746525708854,0,0
2010-03-08,IBEX,0.0052945904461354,-2.436937042546207,-3.824517972358323,0,0
2010-03-09,IBEX,-0.0068384608576906,-2.3734922956554354,-3.7249480735471674,0,0
2010-03-10,IBEX,0.0106853672904096,-2.3343240778233887,-3.663477649638559,0,0
2010-03-11,IBEX,-0.0068210445716177,-2.3169083279040343,-3.636145450486185,0,0
2010-03-12,IBEX,0.0028568022453749,-2.281995360754794,-3.5813531977527644,0,0
2010-03-15,IBEX,-0.0108193834642666,-2.2112787344762164,-3.470370844320941,0,0
2010-03-16,IBEX,0.0092201806688682,-2.215576315852177,-3.477115449094505,0,0
2010-03-17,IBEX,0.0096733095064879,-2.1972741214773706,-3.4483920680231153,0,0
2010-03-18,IBEX,-0.0083901269746392,-2.184025305593993,-3.4275994362998508,0,0
2010-03-19,IBEX,-0.007496332432874,-2.1718344024311254,-3.408467088015238,0,0
2010-03-22,IBEX,-0.0117972639174767,-2.1536740106303958,-3.3799662512622337,0,0
2010-03-23,IBEX,0.0122884992847883,-2.171333182660979,-3.407680475974977,0,0
2010-03-24,IBEX,-0.0118835491800283,-2.181000549941425,-3.422852398459615,0,0
2010-03-25,IBEX,0.0205037616556835,-2.1966059280494186,-3.4473434082795116,0,0
2010-03-26,IBEX,-0.0018319080372406,-2.269240321696946,-3.561335497146145,0,0
2010-03-29,IBEX,0.0017958081525538,-2.201116733994049,-3.4544226467267363,0,0
2010-03-30,IBEX,-0.0099946861884453,-2.12728953952949,-3.3385585816528662,0,0
2010-03-31,IBEX,-0.0100129427252177,-2.1329777107106267,-3.3474855717770664,0,0
2010-04-01,IBEX,0.01792280844105,-2.138277629055806,-3.355803239656575,0,0
2010-04-06,IBEX,0.0083405423876364,-2.19718608702411,-3.4482539071503453,0,0
2010-04-07,IBEX,0.0027469922121891,-2.173613084142938,-3.4112585430488176,0,0
2010-04-08,IBEX,-0.0103289230861668,-2.1086297050585827,-3.309273921832253,0,0
2010-04-09,IBEX,0.0282967395962206,-2.118817044572992,-3.32526188638905,0,0
2010-04-12,IBEX,0.0058280346692017,-2.2683908152863594,-3.56000228562767,0,0
2010-04-13,IBEX,1.7467696159050105e-05,-2.220413571825811,-3.4847070167407224,0,0
2010-04-14,IBEX,0.0037187760117223,-2.1414510137238856,-3.360783535201508,0,0
2010-04-15,IBEX,0.001719690587804,-2.085985635964135,-3.2737364222140632,0,0
2010-04-16,IBEX,-0.0231584556753158,-2.018085675987391,-3.167174532136616,0,0
2010-04-19,IBEX,-0.0053608678657788,-2.150425910791721,-3.3748686980665035,0,0
2010-04-20,IBEX,0.0094290190036578,-2.1171859896631653,-3.322702116190794,0,0
2010-04-21,IBEX,-0.0215381996690225,-2.1089188033598836,-3.3097276313987294,0,0
2010-04-22,IBEX,-0.0221880052149125,-2.2128301614878234,-3.4728056468558863,0,0
2010-04-23,IBEX,0.0088592533714929,-2.3071800756258796,-3.6208779753615246,0,0
2010-04-26,IBEX,0.0019306541615814,-2.278645892805853,-3.5760965579032677,0,0
2010-04-27,IBEX,-0.0428072443279408,-2.2013774269388535,-3.454831777055204,0,0
2010-04-28,IBEX,-0.0304074406895149,-2.4715351254053273,-3.8788160471110436,0,0
2010-04-29,IBEX,0.0265932097423287,-2.5910290852669178,-4.0663493272492195,0,0
2010-04-30,IBEX,0.0048917842931829,-2.6581622655913044,-4.171707836808386,0,0
2010-05-03,IBEX,-0.0066364538970934,-2.5772907586365945,-4.044788459573746,0,0
2010-05-04,IBEX,-0.0556008084391203,-2.5213598089481795,-3.957010680107226,0,0
2010-05-05,IBEX,-0.0229717903785927,-2.818907632421322,-4.4239808884635865,0,0
2010-05-06,IBEX,-0.0297687724565168,-2.843973894728298,-4.463319767153991,0,0
2010-05-07,IBEX,-0.0333205827462957,-2.9079629036102803,-4.563743828272466,0,0
2010-05-10,IBEX,0.1348363669385081,-2.985454305614205,-4.685358484085486,0,0
2010-05-11,IBEX,-0.0337253691218017,-3.7035132040298655,-5.8122768714941095,0,0
2010-05-12,IBEX,0.008080316681491,-3.6905448907413034,-5.791924459274442,0,0
2010-05-13,IBEX,-0.0111924461590386,-3.556149880229939,-5.581005537643641,0,0
2010-05-14,IBEX,-0.0687388092021584,-3.4516565111430526,-5.417014116819937,0,0
2010-05-17,IBEX,-0.0030752052393968,-3.6453801777428985,-5.721043162973768,0,0
2010-05-18,IBEX,0.0361153539210776,-3.4972309255017358,-5.488538396582361,0,0
2010-05-19,IBEX,-0.0264274010978039,-3.511960574946179,-5.511655041798583,0,0
2010-05-20,IBEX,-0.0113692554107163,-3.483974729309174,-5.467734182235244,0,0
2010-05-21,IBEX,0.0146486626271775,-3.3858330392512435,-5.3137110577510756,0,0
2010-05-24,IBEX,-0.0127734563949376,-3.305171708218362,-5.1871215296575315,0,0
2010-05-25,IBEX,-0.0309990543250916,-3.2279656925193283,-5.065954757820613,0,0
2010-05-26,IBEX,0.0042333144571445,-3.2532633420383816,-5.105656774555092,0,0
2010-05-27,IBEX,0.0318133317564586,-3.1299832324038652,-4.9121815280879595,0,0
2010-05-28,IBEX,0.0096586859713685,-3.164005753540953,-4.965576318877376,0,0
2010-06-01,IBEX,-0.0134366337638692,-3.0749702359113296,-4.8258443802151705,0,0
2010-06-02,IBEX,-0.0034145595980443,-3.02010678997029,-4.739741936301486,0,0
2010-06-03,IBEX,0.0008843955950966,-2.91433161068411,-4.5737388483486106,0,0
2010-06-04,IBEX,-0.0387748497565,-2.7938797156133126,-4.384702189025825,0,0
2010-06-07,IBEX,-0.0144596323154395,-2.921566403032362,-4.585093098737148,0,0
2010-06-08,IBEX,-0.0143717802088226,-2.885644646750122,-4.5287176569011285,0,0
2010-06-09,IBEX,0.0226825689479683,-2.8523813659195225,-4.476514414414688,0,0
2010-06-10,IBEX,0.0364795171441676,-2.8643175042093567,-4.495246935859858,0,0
2010-06-11,IBEX,0.0387577623377705,-2.959255669512485,-4.644242463083313,0,0
2010-06-14,IBEX,0.0023294878007172,-3.0549261483287324,-4.794387279822018,0,0
2010-06-15,IBEX,0.0163514105370629,-2.9341212721098886,-4.6047966534820155,0,0
2010-06-16,IBEX,-0.0060437093480023,-2.9006751173968537,-4.5523064095516155,0,0
2010-06-17,IBEX,0.0073874604423855,-2.8177675045133235,-4.422191576881548,0,0
2010-06-18,IBEX,0.0219709263386018,-2.7411497040442696,-4.301947947366074,0,0
2010-06-21,IBEX,0.0099883269783698,-2.7605114335769088,-4.332334158121912,0,0
2010-06-22,IBEX,-0.0055556530296609,-2.7037807103807796,-4.243301217729746,0,0
2010-06-23,IBEX,-0.0130741572798859,-2.6318505131092707,-4.13041429147057,0,0
2010-06-24,IBEX,-0.0307637869699294,-2.613276358515689,-4.101264097261904,0,0
2010-06-25,IBEX,-0.0053866252260072,-2.7145145792072483,-4.260146902916948,0,0
2010-06-28,IBEX,0.0159703923328706,-2.6407874663270547,-4.144439905428914,0,0
2010-06-29,IBEX,-0.0560497847700867,-2.6319090081321237,-4.130506093294864,0,0
2010-06-30,IBEX,0.0111813174184377,-2.907203736709597,-4.562552395172229,0,0
2010-07-01,IBEX,-0.0092400755934371,-2.8461025222983887,-4.466660425634755,0,0
2010-07-02,IBEX,0.0078788932530803,-2.7858729177436725,-4.372136356663786,0,0
2010-07-06,IBEX,0.0386144058690831,-2.7144778617630045,-4.260089278726024,0,0
2010-07-07,IBEX,0.0379999964688414,-2.8449791592646685,-4.464897424770581,0,0
2010-07-08,IBEX,0.0092785359797672,-2.952115453260702,-4.633036639992809,0,0
2010-07-09,IBEX,0.0046317718640189,-2.876684847334267,-4.514656188222866,0,0
2010-07-12,IBEX,-0.0068463969602429,-2.7799375363685472,-4.3628213959792665,0,0
2010-07-13,IBEX,0.0198157878362733,-2.710419668793812,-4.2537203690352925,0,0
2010-07-14,IBEX,0.001850231307415,-2.7193566219568166,-4.267745982907666,0,0
2010-07-15,IBEX,-0.0115762009330685,-2.6159053072898537,-4.105389957577399,0,0
2010-07-16,IBEX,-0.0167232984109786,-2.5890228675651588,-4.063200778262158,0,0
2010-07-19,IBEX,-0.0062144567955525,-2.598528586321273,-4.078119010283843,0,0
2010-07-20,IBEX,0.0131560572184326,-2.538299093559898,-3.9835951167608386,0,0
2010-07-21,IBEX,-0.0020395906321012,-2.5202736011522857,-3.955305990505245,0,0
2010-07-22,IBEX,0.0257686039638332,-2.4380878048014183,-3.826323973436778,0,0
2010-07-23,IBEX,0.0082451270430814,-2.5192885591305663,-3.9537600700116826,0,0
2010-07-26,IBEX,0.0113426137567934,-2.469917656084105,-3.8762775980740964,0,0
2010-07-27,IBEX,0.0130771441339462,-2.4455305825419535,-3.838004635159251,0,0
2010-07-28,IBEX,-0.0001033036432608,-2.435333787046531,-3.8220018304286216,0,0
2010-07-29,IBEX,0.0014645199929874,-2.3452310217315104,-3.6805949580760924,0,0
2010-07-30,IBEX,-0.0150953378888159,-2.2608260590958245,-3.548130191477473,0,0
2010-08-02,IBEX,0.0314624286811926,-2.2931874198698856,-3.5989179647065477,0,0
2010-08-03,IBEX,0.0033169391473412,-2.4393942010608383,-3.82837422581751,0,0
2010-08-04,IBEX,-0.00258816646544,-2.362259120977621,-3.7073187800152128,0,0
2010-08-05,IBEX,-0.0003043640047623,-2.293751129148662,-3.5998026474990144,0,0
2010-08-06,IBEX,-0.0175798770546589,-2.213056424945164,-3.4731607437024516,0,0
2010-08-09,IBEX,0.0150489631752147,-2.2703836541036195,-3.5631298378539107,0,0
2010-08-10,IBEX,-0.0087408728862713,-2.2916084084674635,-3.596439871353421,0,0
2010-08-11,IBEX,-0.0325914836838103,-2.272896811686911,-3.56707397599817,0,0
2010-08-12,IBEX,-0.0031277850066638,-2.4419473197191346,-3.8323810786921397,0,0
2010-08-13,IBEX,-0.0064603977404607,-2.3720462918654075,-3.7226787217393422,0,0
2010-08-16,IBEX,-0.0017044840416321,-2.3302984522154215,-3.6571598510172327,0,0
2010-08-17,IBEX,0.0107817013339963,-2.2575113091540393,-3.5429280379113774,0,0
2010-08-18,IBEX,0.0020712439426827,-2.247516575713102,-3.527242348455135,0,0
2010-08-19,IBEX,-0.0148337742845368,-2.1730789368083148,-3.4104202546377973,0,0
2010-08-20,IBEX,-0.0141353174744487,-2.213099791055185,-3.4732288022793747,0,0
2010-08-23,IBEX,0.0124930415355448,-2.243159708737529,-3.520404701129686,0,0
2010-08-24,IBEX,-0.016662489718031,-2.247528266712074,-3.5272606962560435,0,0
2010-08-25,IBEX,-0.0158729473511618,-2.2935347173395946,-3.5994630117846897,0,0
2010-08-26,IBEX,0.0110965333542454,-2.32825531480994,-3.6539533604141363,0,0
2010-08-27,IBEX,0.0142712514395964,-2.3143764433254272,-3.6321719222801785,0,0
2010-08-30,IBEX,-0.0012029273610271,-2.325270418804759,-3.649268878124226,0,0
2010-08-31,IBEX,0.0050189598948861,-2.2492036346410598,-3.52989001110614,0,0
2010-09-01,IBEX,0.0345204670667103,-2.1965425733275192,-3.4472439796655143,0,0
2010-09-02,IBEX,-0.0006830534597623,-2.3852921043041353,-3.7434666398701575,0,0
2010-09-03,IBEX,0.0058476624094113,-2.3020371690007466,-3.6128067209652963,0,0
2010-09-07,IBEX,-0.011414684164608,-2.251828897712266,-3.5340100870960836,0,0
2010-09-08,IBEX,0.010168534889441,-2.2568595575804733,-3.541905181939682,0,0
2010-09-09,IBEX,0.0118973866631573,-2.2422810550863126,-3.5190257460635985,0,0
2010-09-10,IBEX,-0.0021773917856108,-2.2421658877718396,-3.518845003001163,0,0
2010-09-13,IBEX,0.0070474649247426,-2.1782771023605525,-3.4185782321442884,0,0
2010-09-14,IBEX,0.0038382987507376,-2.146165161957262,-3.368181898116979,0,0
2010-09-15,IBEX,-0.005083863256716,-2.091330274482257,-3.2821242737307195,0,0
2010-09-16,IBEX,-0.0032605821218755,-2.0603097209749173,-3.233440757361594,0,0
2010-09-17,IBEX,-0.0120346837347807,-2.016684391211788,-3.164975362147765,0,0
2010-09-20,IBEX,0.0144857524631799,-2.0506186187886817,-3.218231585423163,0,0
2010-09-21,IBEX,0.0018042198888985,-2.0909493686494907,-3.2815264818396046,0,0
2010-09-22,IBEX,-0.0194492413660104,-2.023441866798503,-3.1755805137696393,0,0
2010-09-23,IBEX,-0.005100549091324,-2.121625261592459,-3.329669089477897,0,0
2010-09-24,IBEX,0.0213017407197069,-2.0884774396440653,-3.277647047638971,0,0
2010-09-27,IBEX,-0.0107401692964619,-2.182408316458137,-3.4250617408636455,0,0
2010-09-28,IBEX,-0.0021033909458043,-2.1888288274287833,-3.4351380617411444,0,0
2010-09-29,IBEX,-0.0098589811998183,-2.1277224308370615,-3.3392379593130106,0,0
2010-09-30,IBEX,0.0026379547905007,-2.1322716509304422,-3.346377484751538,0,0
2010-10-01,IBEX,-0.0061437528397377,-2.0689282280511656,-3.2469666033857374,0,0
2010-10-04,IBEX,-0.0064416636847677,-2.048281221010502,-3.2145632839220872,0,0
2010-10-05,IBEX,0.0255027529315082,-2.0317602106506887,-3.18863528498757,0,0
2010-10-06,IBEX,0.0045898755521627,-2.1715113421424705,-3.4079600786594177,0,0
2010-10-07,IBEX,0.0037405560795769,-2.1208441313625968,-3.328443187228186,0,0
2010-10-08,IBEX,-0.0018172437799052,-2.066869445510291,-3.243735559377918,0,0
2010-10-11,IBEX,-0.0018672766025451,-2.0110951927531837,-3.156203699366656,0,0
2010-10-12,IBEX,-0.0049276096061327,-1.9591840853561295,-3.0747346422105384,0,0
2010-10-13,IBEX,0.0202569532580346,-1.9368450629415517,-3.039675881472017,0,0
2010-10-14,IBEX,-0.0015103688146151,-2.043605440071171,-3.2072251344643576,0,0
2010-10-15,IBEX,0.0017036658648399,-1.9867587594354499,-3.1180102109909678,0,0
2010-10-18,IBEX,0.0027106663774237,-1.9242940524684968,-3.019978382403554,0,0
2010-10-19,IBEX,-0.0002202902767959,-1.8740498380116992,-2.9411253394885546,0,0
2010-10-20,IBEX,0.0001468954491984,-1.815997571699421,-2.8500183753072137,0,0
2010-10-21,IBEX,-0.0004222817268056,-1.7577428487570033,-2.758593676606239,0,0
2010-10-22,IBEX,0.0029793195820164,-1.7079316448704975,-2.680420198521758,0,0
2010-10-25,IBEX,-0.0050011395491045,-1.6734803081334715,-2.6263524264693228,0,0
2010-10-26,IBEX,-0.0066918967281122,-1.6747004971127717,-2.628267385534548,0,0
2010-10-27,IBEX,-0.0090893499597216,-1.693260797657226,-2.6573958372611757,0,0
2010-10-28,IBEX,0.0049782372523861,-1.7347897857965255,-2.722571243412274,0,0
2010-10-29,IBEX,0.0055086244280132,-1.7181434754337854,-2.6964465992198927,0,0
2010-11-01,IBEX,-0.0152269744658479,-1.7080034414723213,-2.680532875783926,0,0
2010-11-02,IBEX,0.0105177345380305,-1.8122209908834752,-2.844091426456062,0,0
2010-11-03,IBEX,-0.0180581897957771,-1.8424825446029467,-2.8915837719910455,0,0
2010-11-04,IBEX,0.003145606877232,-1.954861898535641,-3.0679514217636217,0,0
2010-11-05,IBEX,-0.0166140675990032,-1.906495540826912,-2.9920454787355353,0,0
2010-11-08,IBEX,-0.0131566190911668,-1.9954246525191695,-3.1316104244009098,0,0
2010-11-09,IBEX,0.0114002205314166,-2.0415294617081594,-3.203967103411052,0,0
2010-11-10,IBEX,-0.0168953308704931,-2.0565617198480544,-3.2275586613452245,0,0
2010-11-11,IBEX,-0.0084279037883964,-2.1278123427775535,-3.3393790667057495,0,0
2010-11-12,IBEX,0.0075872712667598,-2.120807504491666,-3.3283857051826096,0,0
2010-11-15,IBEX,0.0119458586710961,-2.097421530734631,-3.2916838637425743,0,0
2010-11-16,IBEX,-0.0248775688176105,-2.1115266595110707,-3.313820389047125,0,0
2010-11-17,IBEX,0.0092581307310312,-2.243735345757996,-3.521308103266013,0,0
2010-11-18,IBEX,0.0132590581775757,-2.2233733425904627,-3.4893520675917875,0,0
2010-11-19,IBEX,-0.0052046206997605,-2.2355739241650516,-3.5084996051319797,0,0
2010-11-22,IBEX,-0.0271674237830555,-2.194815336959808,-3.444533262722281,0,0
2010-11-23,IBEX,-0.0309449509449354,-2.3327715475284747,-3.6610411156157814,0,0
2010-11-24,IBEX,0.0052278406300243,-2.4783340748505935,-3.889486287618942,0,0
2010-11-26,IBEX,-0.0202600646612059,-2.4116349922264844,-3.7848090490271784,0,0
2010-11-29,IBEX,-0.0235811482742339,-2.465350251699952,-3.8691095342918773,0,0
2010-11-30,IBEX,-0.0061855154695591,-2.536376576257013,-3.980577926801195,0,0
2010-12-01,IBEX,0.0434153780976822,-2.4804981693442825,-3.8928826077291854,0,0
2010-12-02,IBEX,0.0274346653518674,-2.6851809337785877,-4.214110812456654,0,0
2010-12-03,IBEX,0.0067327091811727,-2.746113667359765,-4.309738368941514,0,0
2010-12-06,IBEX,-0.0125499178284298,-2.6706222936440556,-4.191262548477935,0,0
2010-12-07,IBEX,0.0035125487005191,-2.645216255152445,-4.151390426580165,0,0
2010-12-08,IBEX,0.0153679545545894,-2.556528563656301,-4.012204364678633,0,0
2010-12-09,IBEX,0.0105704959420983,-2.5516698696284545,-4.004579152247099,0,0
2010-12-10,IBEX,-0.0062637150375798,-2.5152380905463523,-3.9474032829357992,0,0
2010-12-13,IBEX,0.00289051553944,-2.46143332372668,-3.8629623252468055,0,0
2010-12-14,IBEX,0.001132230952208,-2.3800510642002783,-3.7352413752362756,0,0
2010-12-15,IBEX,-0.0151594990855688,-2.2913705199922387,-3.5960665302563677,0,0
2010-12-16,IBEX,4.9949850165819565e-05,-2.320906967675842,-3.6424208976582984,0,0
2010-12-17,IBEX,-0.0112717743901917,-2.23614803944501,-3.509400619055635,0,0
2010-12-20,IBEX,0.0098522074540114,-2.241581328920413,-3.517927598983682,0,0
2010-12-21,IBEX,0.0205259826564337,-2.225914474873587,-3.493340109103436,0,0
2010-12-22,IBEX,-0.0019522749938497,-2.294958115191641,-3.6016968859356937,0,0
2010-12-23,IBEX,-0.0075502772388431,-2.2261270520900025,-3.493673726825396,0,0
2010-12-27,IBEX,-0.0207846759154761,-2.2039075117836844,-3.458802480767162,0,0
2010-12-28,IBEX,0.0004544885257744,-2.2881351908545327,-3.5909890193409755,0,0
2010-12-29,IBEX,0.0078451573210621,-2.202268181714946,-3.456229723571939,0,0
2010-12-30,IBEX,-0.0123385448398048,-2.174466600412518,-3.412598047621861,0,0
2011-01-03,IBEX,0.0029573762968086,-2.194350244560461,-3.4438033488143494,0,0
2011-01-04,IBEX,1.0172175928771066e-05,-2.1297145091456744,-3.3423643180004206,0,0
2011-01-05,IBEX,-0.0088371287707311,-2.0557887868989853,-3.2263456238709143,0,0
2011-01-06,IBEX,-0.0101210651834101,-2.0586022615226804,-3.2307610782200564,0,0
2011-01-07,IBEX,-0.014743265802264,-2.071912030933601,-3.2516493701337557,0,0
2011-01-10,IBEX,-0.012938098415331,-2.1228294046825287,-3.3315588661971383,0,0
2011-01-11,IBEX,0.0151738680027024,-2.1529578109122416,-3.3788422506639186,0,0
2011-01-12,IBEX,0.0527575665057525,-2.1876782452046437,-3.4333323432026384,0,0
2011-01-13,IBEX,0.0263398290065909,-2.5390119128941717,-3.984713812199981,0,0
2011-01-14,IBEX,0.0013779043216994,-2.6110509924402288,-4.09777161780836,0,0
2011-01-18,IBEX,0.0189147432130934,-2.510961619708397,-3.9406918089450973,0,0
2011-01-19,IBEX,-0.0025449914130292,-2.534842147983479,-3.978169802008897,0,0
2011-01-20,IBEX,0.0075873485475638,-2.455066813986415,-3.85297075365602,0,0
2011-01-21,IBEX,0.0179078121169599,-2.4060626921395247,-3.776063906474097,0,0
2011-01-24,IBEX,-0.0012658397447049,-2.4341267360957217,-3.8201074901258867,0,0
2011-01-25,IBEX,-0.014059966390857,-2.3520056558625724,-3.691227038239857,0,0
